Lon	Lat	Region	TypeCatOld	KW_Simple	KW_Working	Name	Map
15.87924	31.25883	Barqa	waystations	etape	etape	Quṣūr Ḥassān ?	cornu13
26.37011	31.32418	Barqa	waystations	etape	etape	Qaṣr al-Šammās	cornu13
26.11423	31.35376	Barqa	waystations	etape	etape	Ḫirbaŧ al-Qawm ?	cornu13
20.24835	31.40180	Barqa	waystations	etape	etape	Sulūq	cornu13
25.51014	31.41576	Barqa	waystations	etape	etape	Ḫarāʾib Abū Ḥalīmaŧ ?	cornu13
25.18308	31.42889	Barqa	waystations	etape	etape	al-ʿAqabaŧ	cornu13
24.83486	31.67644	Barqa	waystations	etape	etape	Marǧ al-Šayḫ ?	cornu13
24.49433	31.87271	Barqa	waystations	etape	etape	Ḥayy ʿAbd Allãh ?	cornu13
14.86251	31.98024	Barqa	villages	localite	localite	Tawarġaŧ	cornu13
23.96719	31.99027	Barqa	waystations	etape	etape	Ǧiyād al-Ṣaġīr ?	cornu13
20.08482	32.11419	Barqa	towns	cite	cite	Barnīq	cornu13
23.31692	32.18179	Barqa	waystations	etape	etape	Ǧubb al-Maydān/Ǧubb al-Maydaʿān ?	cornu13
22.62048	32.26480	Barqa	waters	wadi	wadi	Wādī Maḫīl	cornu13
20.84475	32.37576	Barqa	capitals	capitale	capitale	Barqaŧ	cornu13
20.84475	32.37576	Barqa	regions	circon	circon	Barqaŧ	cornu13
13.57504	32.73756	Barqa	waystations	etape	etape	Wādī al-Raml	cornu13
22.20300	32.77902	Barqa	waystations	etape	etape	Ḥalīmān/Ǧubb Ḥalīmān ?	cornu13
12.48146	32.78822	Barqa	towns	cite	cite	Ṣabraŧ	cornu13
13.19209	32.87801	Barqa	towns	cite	cite	Aṭrābulus/Ṭarābulus	cornu13
11.63847	33.05675	Barqa	waystations	etape	etape	Bārǧamt/Abār Daḫt ?	cornu13
10.50881	33.55129	Barqa	waystations	etape	etape	al-Fawwāraŧ ?	cornu13
10.08563	33.86603	Barqa	towns	cite	cite	Qābis	cornu13
52.40859	35.26209	Daylam	regions	canton	canton	al-Ḫuwār	cornu16
52.63600	35.26209	Daylam	villages	localite	localite	Qaryaŧ al-Milḥ	cornu16
52.04412	35.31676	Daylam	waystations	etape	etape	Kahdaŧ/Kahandaŧ/Kasb ?	cornu16
53.07601	35.37647	Daylam	villages	localite	localite	Raʾs al-Kalb	cornu16
51.77466	35.42345	Daylam	villages	village	village	Afrīḏīn ?	cornu16
53.40856	35.49513	Daylam	towns	cite	cite	Simnān	cornu16
52.96387	35.61266	Daylam	regions	region	region	Fādūsbān/Qādūstān/Qādūsiyān 	cornu16
52.04723	35.68449	Daylam	towns	cite	cite	Šalanbaŧ	cornu16
51.92730	35.72749	Daylam	waystations	etape	etape	Nāmahand ?	cornu16
53.73487	35.74424	Daylam	sites	ribat	ribat	Rībāṭ ʿAliyyābāḏ	cornu16
52.06670	35.81911	Daylam	waystations	etape	etape	Balūr/Bulūr	cornu16
52.21623	35.87340	Daylam	waystations	etape	etape	Asak/Ašk	cornu16
54.04249	35.97336	Daylam	waystations	etape	etape	Ǧarmǧuwī	cornu16
52.55968	36.01794	Daylam	sites	mont	mont	Ǧabal Qārīn	cornu16
51.63759	36.03180	Daylam	sites	mont	mont	Ǧabal Rūbanǧ/Ruyanǧ	cornu16
55.86992	36.05824	Daylam	towns	cite	cite	Biyār	cornu16
54.13205	36.11206	Daylam	regions	region	region	Qūmis	cornu16
54.37503	36.13093	Daylam	capitals	capitale	capitale	al-Damġān	cornu16
52.86652	36.16111	Daylam	towns	cite	cite	Šihmār/Sihmār ?	cornu16
50.84322	36.18658	Daylam	regions	region	region	Ṭalaqān ?	cornu16
50.84322	36.18658	Daylam	towns	cite	cite	Ṭalaqān ?	cornu16
54.80181	36.28520	Daylam	villages	localite	localite	al-Ḥaddādaŧ	cornu16
55.17875	36.33289	Daylam	waystations	etape	etape	Baḏaš	cornu16
52.60329	36.34732	Daylam	regions	circon	circon	Ṭabaristān	cornu16
51.71080	36.36237	Daylam	regions	region	region	al-Rūyān	cornu16
51.71080	36.36237	Daylam	towns	cite	cite	al-Rūyān	cornu16
56.13276	36.36629	Daylam	waystations	etape	etape	Hafdar ?	cornu16
55.67094	36.39341	Daylam	waystations	etape	etape	al-Murǧān ?	cornu16
51.35722	36.39749	Daylam	towns	cite	cite	Saʿīdābāḏ	cornu16
52.40859	36.42256	Daylam	capitals	capitale	capitale	Āmul	cornu16
55.07205	36.45952	Daylam	towns	cite	cite	Bisṭām	cornu16
52.55267	36.47080	Daylam	towns	cite	cite	Mīlaŧ #?	cornu16
51.91951	36.47768	Daylam	towns	cite	cite	Nātil	cornu16
51.07686	36.49897	Daylam	towns	cite	cite	Kalār	cornu16
52.74659	36.51713	Daylam	towns	cite	cite	Māmaṭīr	cornu16
50.19216	36.52902	Daylam	waters	riviere	riviere	Nahr Ṭālaqānrūḏ	cornu16
52.23414	36.56405	Daylam	towns	cite	cite	Alham	cornu16
51.45535	36.60408	Daylam	towns	cite	cite	Šālūs/Sālūs	cornu16
55.30802	36.65798	Daylam	waystations	etape	etape	Ziradābāḏ/Zirdābāḏ	cornu16
53.69593	36.68468	Daylam	villages	localite	localite	Mihrawān ?	cornu16
50.52548	36.69592	Daylam	regions	region	region	Daylamān/al-Daylam	cornu16
54.05573	36.73120	Daylam	towns	cite	cite	Ṭamīšaŧ/Ṭamīsaŧ	cornu16
54.32519	36.77488	Daylam	towns	cite	cite	Nāmiyaŧ ?	cornu16
54.47005	36.78860	Daylam	towns	cite	cite	Astārabāḏ	cornu16
54.88904	36.81760	Daylam	sites	ribat	ribat	Ribāṭ Ḥafṣ ?	cornu16
49.67893	36.93549	Daylam	waters	riviere	riviere	Nahr Isbīḏrūḏ/Nahr Sabīḏrūḏ	cornu16
48.83940	36.97532	Daylam	waters	riviere	riviere	Nahr Isbīḏrūḏ/Nahr Sabīḏrūḏ	cornu16
54.04327	37.02772	Daylam	towns	cite	cite/port	Ābaskūn	cornu16
55.38357	37.06455	Daylam	waters	riviere	riviere	Nahr Ḫurmārūḏ	cornu16
49.65635	37.13924	Daylam	regions	region	region	Ǧīl/Ǧīlān	cornu16
55.20600	37.19091	Daylam	regions	region	region	Ǧurǧān	cornu16
55.20600	37.19091	Daylam	metropoles	metropole	metropole	Šahrastān/Ǧurǧān	cornu16
54.51366	37.22611	Daylam	sites	ribat	ribat	Ribāṭ ʿAlī ?	cornu16
54.99028	37.33269	Daylam	regions	region	region	Ǧurǧān	cornu16
49.18674	37.48626	Daylam	towns	cite	cite	Ḫašm ?	cornu16
56.95205	37.51437	Daylam	villages	localite	localite	Aǧġ	cornu16
48.55981	37.57057	Daylam	towns	cite	cite	Barwān ?	cornu16
55.99881	37.57458	Daylam	waystations	etape	etape	Dīnāzārī #?	cornu16
54.76443	37.58399	Daylam	sites	ribat	ribat	Ribāṭ al-Amīr ?	cornu16
49.00372	37.79153	Daylam	waystations	etape	port/etape	Kuhanrūḏ	cornu16
54.72705	37.88855	Daylam	waystations	etape	etape	Baylamak/Salmak ?	cornu16
54.61471	38.26671	Daylam	sites	ribat	ribat	Ribāṭ Dihistān	cornu16
55.63466	39.09457	Daylam	regions	region	region	Dihistān	cornu16
55.71277	39.19825	Daylam	capitals	cheflieu	cheflieu	Āḫur	cornu16
57.45149	40.18649	Daylam	sites	ribat	ribat	Ribāṭ Abū Sahl	cornu16
34.14753	14.94825	Egypt	regions	region	region	Bilād al-Ḥabašaŧ	cornu11
32.35560	15.06046	Egypt	waters	riviere	riviere	al-Nīl al-Abyaḍ	cornu11
32.55275	15.48074	Egypt	villages	localite	localite	Sūbaŧ	cornu11
39.48117	15.63308	Egypt	towns	cite	ile/port/cite?	Bāḍiʿ	cornu7
34.09472	17.49927	Egypt	villages	localite	localite	al-Abwāb	cornu11
30.73756	18.04347	Egypt	towns	cite	cite	Dunqalaŧ/Dunqulaŧ/Dumqulaŧ	cornu11
32.46943	18.06095	Egypt	regions	region	region	Maqurraŧ/Muqurraŧ	cornu11
37.33032	19.11304	Egypt	villages	localite	localite	Suwākin	cornu11
37.06730	19.28058	Egypt	regions	region	region	Bilād al-Buǧǧaŧ	cornu11
33.43051	19.40078	Egypt	villages	localite	localite	al-Sanṭaŧ ?	cornu11
30.25325	19.63029	Egypt	sites	cataracte	cataracte	al-Ǧanādil	cornu11
31.60503	19.72554	Egypt	regions	region	region	Balad al-Nūbaŧ	cornu11
30.93987	20.35618	Egypt	regions	region	region	Marīs	cornu11
30.94294	21.75496	Egypt	waters	riviere	riviere	Nahr al-Nīl	cornu11
34.10934	22.13452	Egypt	waters	wadi	wadi	Wādī ʿAllaqī	cornu11
36.24428	22.48899	Egypt	sites	port	port	ʿAyḏab	cornu11
33.35835	22.61001	Egypt	sites	mines	mines	Maʿādin al-Tibr	cornu11
32.97579	22.98246	Egypt	waters	wadi	wadi	Wādī ʿAllāqī	cornu10
32.87404	23.01969	Egypt	towns	cite	cite	ʿAllaqī	cornu11
32.88630	23.12192	Egypt	waystations	etape	etape	Kubān/Qubbān	cornu11
32.93994	23.86056	Egypt	villages	localite	localite	al-Qaṣr	cornu11
32.94356	23.99294	Egypt	regions	ile	ile	Bilāq/Ablāq	cornu11
32.92462	24.01605	Egypt	sites	cataracte	cataracte	al-Ǧanādil	cornu11
32.98286	24.10701	Egypt	capitals	capitale	capitale	Uswān	cornu11
32.98745	24.46534	Egypt	towns	cite	cite	Unbuwā/Unbuw	cornu11
30.50461	24.59152	Egypt	towns	cite	cite	Bayrīs	cornu11
30.51687	24.98738	Egypt	regions	region	region	al-Ḫāriǧaŧ	cornu11
32.87999	25.01203	Egypt	regions	district	district	Atfū	cornu10
33.89324	25.07556	Egypt	sites	mines	mines	Maʿādin al-Zumurruḏ	cornu11
32.74002	25.22987	Egypt	waters	riviere	riviere	Nahr al-Nīl	cornu10
32.55162	25.32189	Egypt	towns	cite	cite	Asnā	cornu10
28.92294	25.44771	Egypt	villages	localite	localite	Qalamūn	cornu11
28.73902	25.54178	Egypt	regions	region	region	al-Dāḫilaŧ	cornu11
32.51795	25.64017	Egypt	towns	cite	cite	Armant	cornu10
28.83405	25.67032	Egypt	villages	localite	localite	al-Qaṣr	cornu11
32.61253	25.72063	Egypt	towns	cite	cite	al-Aqṣūr	cornu10
32.74342	25.91848	Egypt	towns	cite	cite	Qūṣ	cornu10
32.80433	25.99671	Egypt	regions	district	district	Qifṭ/Qufṭ	cornu10
32.29854	26.02153	Egypt	towns	cite	cite	Hū	cornu10
34.27748	26.10673	Egypt	villages	localite	localite	Quṣayr	cornu11
32.64544	26.15778	Egypt	regions	district	district	Dandaraŧ	cornu10
32.73283	26.17068	Egypt	regions	district	district	Qinā	cornu10
31.99590	26.21922	Egypt	towns	cite	cite	Bulyanā	cornu10
31.79880	26.47449	Egypt	villages	localite	localite	Abšāyaŧ ?	cornu10
29.46855	26.52400	Egypt	regions	region	region	al-Wāḥāt	cornu11
31.60625	26.54490	Egypt	regions	district	district	al-Dayr/Dayr Bū Šanūdaŧ	cornu10
31.72957	26.56301	Egypt	towns	cite	cite	Aḫmīm	cornu10
31.64900	26.69354	Egypt	villages	localite	localite	Fāw	cornu10
31.47498	26.94253	Egypt	villages	localite	localite	Qaw/Qahqāwaŧ/Qahqaŧ ?	cornu10
28.20107	26.96368	Egypt	regions	region	region	Farfārūn	cornu11
31.22681	27.10901	Egypt	towns	cite	cite	Būtīǧ	cornu10
31.18485	27.17922	Egypt	towns	cite	cite	Asyūṭ	cornu10
30.70110	27.76484	Egypt	towns	cite	cite	Tandaŧ	cornu10
30.75576	27.85616	Egypt	towns	cite	cite	al-Ušmūnayn	cornu10
30.84685	27.90125	Egypt	towns	cite	cite	Anṣinā	cornu10
30.69125	28.27313	Egypt	towns	cite	cite	Ṭaḥā	cornu10
28.83711	28.28725	Egypt	regions	oasis	oasis	Banhasá ?	cornu11
33.95454	28.35876	Egypt	sites	mont	mont	Ṭūr Sīnāʾ	cornu11
30.78687	28.52624	Egypt	towns	cite	cite	al-Qays	cornu10
30.66449	28.60073	Egypt	regions	region	region	Bahnasá	cornu10
33.67254	28.67926	Egypt	towns	cite	district/oasis/cite?	Fārān	cornu11
31.00602	28.89131	Egypt	waters	riviere	riviere	Nahr al-Nīl	cornu10
30.88762	28.96006	Egypt	towns	cite	cite	Sumusṭā	cornu10
30.95992	29.13124	Egypt	towns	cite	cite	Ahnās	cornu10
33.80128	29.16755	Egypt	regions	desert	desert	Tīh Banū Isrāʾil #	cornu11
31.16142	29.21524	Egypt	towns	cite	cite	Dalāṣ/Dilāṣ	cornu10
30.99122	29.24901	Egypt	towns	cite	cite	al-Lāhūn	cornu10
31.10677	29.27633	Egypt	towns	cite	cite	Būṣīr/Būṣīr al-Fayyūm/Abūṣīr/Būṣīr Qūrīdus/Būṣīr al-Ašmūnayn	cornu10
30.84266	29.35921	Egypt	regions	territoire	territoire	al-Fayyūm	cornu10
31.29974	29.43347	Egypt	towns	cite	cite	Aṭfīḥ	cornu10
30.69978	29.43447	Egypt	capitals	capitale	capitale	al-Fayyūm	cornu10
31.25648	29.85447	Egypt	towns	ville	ville	Manf/al-ʿAzīziyyaŧ	cornu10
31.29831	29.86015	Egypt	towns	cite	cite	Ḥulwān	cornu10
32.54404	29.97325	Egypt	villages	localite	localite	Suways	cornu10
31.20183	30.00653	Egypt	towns	cite	cite	al-Ǧīzaŧ	cornu10
31.31852	30.01368	Egypt	sites	mont	mont	Ǧabal Muqaṭṭam	cornu10
31.24253	30.01540	Egypt	villages	localite	localite	al-Qaṣr/Bāb Alyūn	cornu10
32.55684	30.02822	Egypt	towns	cite	cite	al-Qulzum	cornu10
31.24964	30.04325	Egypt	metropoles	metropole	metropole	Fusṭāṭ	cornu10
31.21122	30.04436	Egypt	quarter	quartier	quartier	al-Ǧazīraŧ	cornu10
31.24168	30.05778	Egypt	quarter	quartier	quartier	al-Qāhiraŧ	cornu10
32.38039	30.05828	Egypt	waystations	etape	etape	ʿAǧarūd	cornu10
31.93498	30.09522	Egypt	waystations	etape	etape	Bunduqaŧ/Manzil Ibn Bunduqaŧ/Manzil Ibn Ṣadaqaŧ	cornu10
31.24225	30.11048	Egypt	towns	cite	cite	Šabruwā/Šubrū	cornu10
31.10905	30.12144	Egypt	sites	port	port	Wasīm	cornu10
31.30770	30.12919	Egypt	towns	cite	cite	ʿAyn Šams	cornu10
31.38569	30.16070	Egypt	sites	lieu	lieu	Ǧubb ʿAmīraŧ	cornu10
31.18645	30.16277	Egypt	towns	cite	cite	Sardūs ?	cornu10
31.57979	30.16955	Egypt	waystations	etape	etape	Buwayb	cornu10
32.05366	30.18702	Egypt	villages	localite	localite	al-Manṣaf	cornu10
31.01228	30.22134	Egypt	waystations	etape	etape	Ḏāt al-Sāḥil	cornu10
31.06351	30.23314	Egypt	towns	cite	cite	Šaṭnūf	cornu10
31.10165	30.27628	Egypt	villages	localite	localite	Tantītā/Ṭant	cornu10
30.89161	30.34164	Egypt	villages	village	village	al-Ǧurasiyyāt	cornu10
31.37174	30.36522	Egypt	towns	cite	cite	Maštūl	cornu10
31.10620	30.37013	Egypt	towns	cite	cite	Diǧwaŧ	cornu10
31.51348	30.38241	Egypt	towns	cite	cite	Ġayfā	cornu10
30.81078	30.40094	Egypt	villages	localite	localite	Tarnūṭ	cornu10
31.57097	30.41776	Egypt	capitals	capitale	capitale	Bilbays	cornu10
31.05262	30.43271	Egypt	villages	localite	localite	Subk al-ʿAbīd	cornu10
31.16142	30.43641	Egypt	towns	cite	cite	Banhā al-ʿAsal	cornu10
30.91950	30.45505	Egypt	towns	cite	cite	Manūf	cornu10
31.17223	30.45947	Egypt	regions	district	district	Atrīb	cornu10
31.17223	30.45947	Egypt	towns	cite	cite	Atrīb	cornu10
31.70644	30.53647	Egypt	towns	cite	cite	al-ʿAbbāsiyyaŧ	cornu10
31.49925	30.56736	Egypt	regions	district	district	Basṭaŧ	cornu10
31.79922	30.57863	Egypt	waters	canal	canal	Ḫalīǧ Amīr al-Muʾminīn	cornu10
31.01342	30.58083	Egypt	towns	cite	cite	Malīǧ	cornu10
31.57495	30.59137	Egypt	regions	circon	circon	al-Ḥawf al-Šarqī	cornu10
30.78887	30.62076	Egypt	towns	cite	cite	Bistāmaŧ	cornu10
30.75642	30.63742	Egypt	waystations	etape	etape	Kūm Šarīk	cornu10
31.26672	30.65235	Egypt	villages	localite	localite	Ṣahraǧāt	cornu10
30.78944	30.67267	Egypt	villages	localite	localite	Ṭanūb/Ṭunūb	cornu10
30.93316	30.68075	Egypt	regions	district	district	Ṭuwwaŧ	cornu10
31.08970	30.68760	Egypt	towns	cite	cite	Ṭaṭāʾ	cornu10
30.73593	30.69470	Egypt	villages	localite	localite	al-Rāfiqaŧ	cornu10
31.37316	30.69837	Egypt	regions	region	region	Naṭwayaŧ/Naṭw al-Rummān	cornu10
31.21094	30.70718	Egypt	towns	cite	cite	Ziftā Ǧawād	cornu10
31.74628	30.70963	Egypt	regions	region	region	Aṭrabiyyaŧ	cornu10
31.79581	30.71061	Egypt	towns	cite	cite	Fāqūs	cornu10
30.92804	30.72039	Egypt	towns	cite	cite	al-Bundāriyyaŧ	cornu10
31.62447	30.73556	Egypt	regions	district	district	Qurbayt	cornu10
30.43738	30.75268	Egypt	regions	region	region	al-Ḥawf al-Ġarbī	cornu10
30.66535	30.75281	Egypt	regions	district	district	Ḫaribtā	cornu10
33.23727	30.75519	Egypt	regions	region	region	al-Ǧifār	cornu11
30.92633	30.76345	Egypt	villages	village	village	Fīšaŧ Ibn Sulaym	cornu10
30.70804	30.78411	Egypt	villages	village	village	Maḥallaŧ Nuqaydaŧ	cornu10
30.92349	30.79572	Egypt	towns	cite	cite	Maḥallaŧ al-Maḥrūm	cornu10
30.73365	30.80318	Egypt	villages	localite	localite	Šābūr	cornu10
31.22403	30.82041	Egypt	regions	district	district	Damsīs	cornu10
31.22403	30.82041	Egypt	towns	cite	cite	Damsīs	cornu10
31.02025	30.85291	Egypt	regions	region	region	Baṭn al-Rīf	cornu10
32.32461	30.85902	Egypt	villages	localite	localite	al-Qanṭaraŧ	cornu10
30.82245	30.86818	Egypt	villages	localite	localite	Qulayb al-`Ummāl	cornu10
30.95223	30.87050	Egypt	regions	district	district	Manūf al-ʿUliyā	cornu10
30.75642	30.87466	Egypt	towns	cite	cite	Babīǧ	cornu10
30.52845	30.89835	Egypt	regions	region	region	al-Badaqūn	cornu10
32.19454	30.91373	Egypt	towns	cite	cite	Ǧurǧīr	cornu10
29.71572	30.93264	Egypt	waystations	etape	etape	Būmīnaŧ/Būmīná ?	cornu13
31.65521	30.93839	Egypt	waters	riviere	riviere	Ḫalīǧ Daqādūs	cornu10
31.51063	30.94376	Egypt	regions	district	district	Ṭumayy	cornu10
31.24509	30.94986	Egypt	regions	district	district	Samannūd	cornu10
30.73849	30.95914	Egypt	villages	localite	localite	Ṣāʾ	cornu10
30.51137	30.95938	Egypt	villages	localite	localite	Danšāl	cornu10
31.16426	30.96890	Egypt	towns	cite	cite	Ṣandafā	cornu10
30.85120	30.96963	Egypt	villages	localite	localite	Maḥallaŧ Ṣurad	cornu10
31.14662	30.97329	Egypt	towns	cite	cite	Maḥallaŧ al-Kabīraŧ	cornu10
31.28494	30.97866	Egypt	regions	district	district	Nawasā	cornu10
31.87265	30.97890	Egypt	regions	district	district	Ṣān	cornu10
30.66905	30.98720	Egypt	villages	localite	localite	Farnwaŧ	cornu10
30.57342	30.99062	Egypt	regions	region	region	al-Širāk	cornu10
31.30514	31.00708	Egypt	towns	cite	cite	Awīš	cornu10
31.83110	31.01550	Egypt	regions	region	region	Iblīl	cornu10
30.70519	31.01916	Egypt	towns	cite	cite	Dayyāy	cornu10
32.59811	31.02282	Egypt	capitals	capitale	capitale	al-Faramā	cornu10
33.12566	31.02385	Egypt	towns	cite	cite	al-Baqqāraŧ	cornu11
30.61583	31.02501	Egypt	villages	village	village	Maḥallaŧ Abū Ḫurāšaŧ #?	cornu10
30.45872	31.03855	Egypt	towns	cite	cite	Damanhūr	cornu10
31.54194	31.04233	Egypt	towns	cite	cite	Tanā	cornu10
30.69950	31.04306	Egypt	villages	localite	localite	al-Ṣāfiyyaŧ	cornu10
30.97785	31.05159	Egypt	villages	localite	localite	Misīr	cornu10
30.44108	31.05659	Egypt	villages	localite	localite	Qarṭasā	cornu10
33.54242	31.06734	Egypt	towns	cite	cite	al-Warrādaŧ	cornu11
30.29934	31.08146	Egypt	towns	cite	cite	Barsīq	cornu10
30.92519	31.08645	Egypt	towns	cite	cite	Ṣaḫā	cornu10
30.72312	31.08986	Egypt	regions	district	district	Šabās	cornu10
30.15818	31.10144	Egypt	waters	canal	canal	Ḫalīǧ al-Iskandariyyaŧ	cornu10
30.47836	31.11959	Egypt	regions	region	region	Maṣīl	cornu10
31.55816	31.11972	Egypt	waters	riviere	riviere	Ḫalīǧ Sardūs	cornu10
29.91455	31.12142	Egypt	waters	lac	lac	Buḥayraŧ Maryūṭ	cornu10
33.80807	31.12453	Egypt	towns	cite	cite	al-ʿArīš	cornu1
30.49999	31.13129	Egypt	villages	village	village	Fīšaŧ	cornu10
31.35040	31.14140	Egypt	towns	cite	cite	Damīraŧ/Dumayraŧ	cornu10
30.13142	31.14286	Egypt	towns	cite	cite	al-Karyūn/Kiryawn	cornu10
33.05753	31.14397	Egypt	waystations	etape	etape	Dayr al-Naṣārá/Ḥiṣn al-Naṣārá/al-Qaṣr	cornu11
30.70832	31.16283	Egypt	towns	cite	cite	Sanhūr	cornu10
32.08240	31.16442	Egypt	towns	cite	cite	Tūnaŧ	cornu10
30.47267	31.19071	Egypt	towns	cite	cite	Sanbāḏaŧ	cornu10
30.91239	31.19144	Egypt	regions	region	region	al-Afrāḥūn	cornu10
31.25278	31.19181	Egypt	regions	district	district	al-Awsiyaŧ	cornu10
29.90981	31.19490	Egypt	capitals	capitale	capitale	al-Iskandariyyaŧ	cornu10
32.22755	31.21262	Egypt	towns	cite	cite	Tinnīs	cornu10
30.50654	31.22370	Egypt	towns	cite	cite	Fuwaŧ	cornu10
30.82700	31.23866	Egypt	regions	district	district	Tīdaŧ	cornu10
30.37989	31.24231	Egypt	regions	region	region	al-Malīdās/al-Malaydis	cornu10
30.44535	31.25059	Egypt	towns	cite	cite	Dayrūṭ	cornu10
30.47608	31.25387	Egypt	villages	localite	localite	Sandiyūn	cornu10
31.99133	31.25935	Egypt	waters	lac	lac	Buḥayraŧ Tinnīs	cornu10
31.66289	31.28355	Egypt	towns	cite	cite	Daqahlaŧ	cornu10
30.46299	31.28513	Egypt	towns	cite	cite	Balhīb	cornu10
31.23342	31.28817	Egypt	regions	region	region	al-Bašarūd	cornu10
31.87094	31.40557	Egypt	towns	cite	cite	Šaṭā	cornu10
30.37989	31.41298	Egypt	towns	cite	cite	Rašīd	cornu10
31.79125	31.43739	Egypt	towns	cite	cite	Dimyāṭ	cornu10
30.80708	31.45960	Egypt	waters	lac	lac	Buḥayraŧ al-Burullus	cornu10
30.65681	31.46786	Egypt	regions	region	region	Iḫnā	cornu10
30.70804	31.48776	Egypt	towns	cite	cite	Nastarāwaŧ/Nastarāw	cornu10
30.79000	31.51979	Egypt	towns	cite	cite?	Iḫnā/Aǧnā ?	cornu10
30.99606	31.58612	Egypt	towns	cite	cite	Burullus/Barullus	cornu10
30.28697	32.20303	Egypt	waters	mer	mer	Baḥr al-Rūm	cornu11
53.38985	26.11223	Faris	waters	mer	mer	Baḥr Fāris	cornu6
54.90122	26.57451	Faris	sites	citadelle	citadelle	Ḥiṣn Ibn ʿUmāraŧ/Qalʿaŧ Ibn ʿUmāraŧ	cornu6
55.80019	26.74974	Faris	regions	ile	ile	Ǧazīraŧ Laft/Ǧazīraŧ Barkāwān/Ǧazīraŧ Banū Kāwān	cornu6
54.75943	26.77937	Faris	regions	region	region	Sīf ʿUmāraŧ	cornu6
56.28286	26.96505	Faris	towns	cite	cite	Raʾs Kišm	cornu6
56.21348	27.19067	Faris	towns	cite	cite	Sūrū	cornu6
52.64171	27.34352	Faris	villages	localite	localite	Nāband	cornu6
52.34306	27.69666	Faris	capitals	capitale	capitale	Sīrāf	cornu6
52.86193	27.76342	Faris	towns	cite	cite	Kurān ?	cornu6
52.39133	27.81680	Faris	villages	localite	localite	Ǧamm	cornu6
53.43209	27.88081	Faris	waystations	etape	etape	Bārāb	cornu6
52.28050	28.05331	Faris	waystations	etape	etape	Mah/Má ?	cornu6
53.70323	28.05935	Faris	waystations	etape	etape	Kāryān	cornu6
53.94661	28.14336	Faris	villages	village	village	Ǧuwaym Abū Aḥmad #	cornu6
55.80841	28.18163	Faris	towns	cite	cite	Tārim/Tārum	cornu6
54.21531	28.26649	Faris	waystations	etape	etape	Karb ?	cornu6
52.94703	28.28084	Faris	villages	localite	localite	Abzar ?	cornu6
55.16805	28.31921	Faris	towns	cite	cite	Furǧ	cornu6
54.43137	28.33754	Faris	towns	cite	cite	Yazdaḫawāst	cornu6
53.11293	28.40599	Faris	villages	localite	localite	Kārzin	cornu6
52.36569	28.41977	Faris	waystations	etape	etape	Kīrand ?	cornu6
53.03724	28.44621	Faris	regions	canton	canton	Qīr/Kīr	cornu6
55.10037	28.47950	Faris	towns	cite	cite	Rustāq	cornu6
51.12283	28.49687	Faris	regions	region	region	Naǧīram	cornu6
54.40794	28.51610	Faris	capitals	cheflieu	cheflieu	Ḫasū	cornu6
54.40794	28.51610	Faris	regions	territoire	territoire	Rūbanǧ	cornu6
53.51012	28.51826	Faris	towns	cite	cite	Ǧahram	cornu6
52.67152	28.52097	Faris	waystations	etape	etape	Rāykān/Ḫān Azādmard ?	cornu6
53.13563	28.52387	Faris	waters	riviere	riviere	Nahr Sakkān	cornu6
54.79060	28.60070	Faris	waystations	etape	etape	Ǧarmwaŧ	cornu6
51.39095	28.66191	Faris	regions	region	region	Ḫurmuq	cornu6
52.68133	28.69894	Faris	waystations	etape	etape	Biyābšūrāb/Dašt Šūrāb?	cornu6
53.13182	28.69941	Faris	towns	cite	cite	al-Ṣīmakān	cornu6
54.29861	28.72175	Faris	towns	cite	cite	al-Māḏawan	cornu6
54.54591	28.75143	Faris	capitals	capitale	capitale	Darābaǧird	cornu6
53.27732	28.76436	Faris	towns	cite	cite	Ḫabr	cornu6
54.39753	28.80847	Faris	villages	localite	localite	al-Murayziǧān	cornu6
54.27779	28.83127	Faris	waystations	etape	etape	Dārakān	cornu6
52.58324	28.84797	Faris	towns	cite	cite	Ǧūr/Bayrūzābāḏ	cornu6
54.18928	28.85635	Faris	towns	cite	cite	Ǧāh Zandāyaŧ ?	cornu6
54.07735	28.88371	Faris	regions	cite	canton/cite	al-Fustuǧān/al-Fustukān/al-Bustaǧān	cornu6
52.85141	28.88488	Faris	towns	cite	cite	Mīmand	cornu6
53.63181	28.92193	Faris	towns	cite	cite	Fasā	cornu6
53.81699	28.94971	Faris	towns	cite	cite	Ṭabistān/Ṭamistān/Ṭimāristān ?	cornu6
54.24655	28.98623	Faris	towns	cite	cite	Iyǧ/Iyk	cornu6
53.60800	29.07233	Faris	towns	cite	cite	Kurm	cornu6
54.04351	29.10684	Faris	towns	ville	ville	al-Iṣbahānāt/Iṣṭahbānān	cornu6
