id,diedAt,country,city
HA7855,1003,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7856,1006,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7856,1006,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7857,1010,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7858,1020,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA7859,1025,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7860,1026,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA7860,1026,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA7860,1026,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7861,1030,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7862,1038,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7863,1043,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7864,1062,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA7865,1064,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7866,1067,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7867,1069,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7868,1082,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7868,1082,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7869,1066,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7870,1078,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7872,1099,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7872,1099,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7873,1100,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7874,1105,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7875,1149,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7876,1173,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7876,1173,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7877,1195,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7878,1077,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7879,1130,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7880,1176,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7881,1223,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7882,1223,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7883,1226,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7883,1226,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA7884,1222,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7885,1263,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7886,1260,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA7887,1266,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7888,1268,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7888,1268,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7890,1270,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7890,1270,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7892,1292,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7893,1295,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7894,1297,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7895,1303,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7896,1305,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7897,855,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7898,867,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7899,1305,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7900,1311,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7901,1311,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7902,0,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7903,1321,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7904,1091,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7905,461,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7907,658,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA7908,1230,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA7909,630,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7910,1295,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7911,969,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7913,1030,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7913,1030,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7914,1092,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7915,1132,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA7915,1132,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7916,1215,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA7917,1290,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7918,940,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7919,1020,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA7920,1104,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA7920,1104,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7921,1136,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7922,1155,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7924,647,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7926,195,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7927,450,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7929,1033,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7930,440,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA7931,515,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA7932,815,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7932,815,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7933,228,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7934,468,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7935,515,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA7936,520,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7936,520,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA7939,578,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7939,578,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7940,599,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7941,604,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA7942,612,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7944,711,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7944,711,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7945,748,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7945,748,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7946,792,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7946,792,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA7947,897,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7948,792,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7948,792,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA7949,905,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7950,935,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7951,946,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7953,1066,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA7953,1066,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7954,1119,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA7955,1191,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7956,0,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7957,208,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA7958,261,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA7959,545,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA7960,555,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7961,353,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA7961,353,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA7961,353,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA7962,395,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA7963,738,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7965,809,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7966,842,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7967,871,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7968,893,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7969,901,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7970,911,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7971,919,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7972,919,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7973,935,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7973,935,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7974,944,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7975,962,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7976,968,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7977,971,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA7977,971,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7978,975,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7979,977,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7980,977,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7981,979,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7982,981,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7983,973,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7984,991,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7985,992,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA7986,993,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7988,999,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7988,999,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7989,993,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7990,998,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7991,1000,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7991,1000,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA7992,1004,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7993,1004,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA7993,1004,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7994,1004,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7995,1006,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7996,1008,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7997,1008,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7998,1005,MACROREG-RUM,AMID_402E379N_S_AQUR
HA7999,1008,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8000,1015,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8001,1017,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8002,1020,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8003,1022,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8004,1025,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8004,1025,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8005,1025,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8006,1060,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8007,1035,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8008,1038,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8009,1040,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8010,1050,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8011,1050,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8012,1055,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8013,1067,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8014,1061,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8015,1080,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8015,1080,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8016,1085,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8017,1086,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8017,1086,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8018,1090,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8019,1091,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8019,1091,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8020,1093,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8020,1093,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8021,1093,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8021,1093,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8022,1097,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8023,1098,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8024,1100,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8025,1101,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8026,1103,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8027,1094,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8028,1099,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8029,1105,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8030,1108,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8031,1199,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8032,1114,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8033,1115,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8034,1118,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8034,1118,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8036,1123,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8036,1123,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA8036,1123,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8037,1123,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8038,1128,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8038,1128,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8039,1129,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8040,1129,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8041,1130,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8042,1136,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8043,1137,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8044,1139,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8045,1144,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8046,1146,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8047,1148,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8048,1151,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8049,1155,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8049,1155,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8050,1140,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8050,1140,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8051,1143,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8052,1145,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8054,1148,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8055,1155,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8056,1156,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8057,1159,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8058,1160,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8058,1160,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8060,1162,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8061,1164,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8062,1173,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8062,1173,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8063,1175,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8064,1176,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8065,1178,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8065,1178,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8066,1170,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8068,1178,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8069,1181,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8070,1183,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8071,1184,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8072,1185,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8072,1185,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8073,1179,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8074,1186,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8075,1190,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8076,1186,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8077,1188,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8078,1192,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8079,1196,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8079,1196,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8080,1198,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8082,1203,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8082,1203,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8083,1204,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8084,1205,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8084,1205,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8085,1205,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8086,1207,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8087,1209,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8088,1210,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8089,1213,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8091,1215,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8092,1218,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8093,1221,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8094,1227,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8095,1230,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8096,1240,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8096,1240,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8097,1244,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8098,1244,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8100,1228,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8102,1247,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8104,1247,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8105,1249,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8106,1256,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8107,1262,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8107,1262,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8108,1262,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8109,1265,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8110,1251,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8111,1256,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8112,1252,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8113,1260,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8114,1212,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8114,1212,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8115,1271,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8116,1275,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8118,1284,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8119,1291,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8120,1267,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8121,1282,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA8122,1283,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8123,1290,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8124,1293,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8125,1294,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8126,1270,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8127,1300,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8128,1302,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8129,1305,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8130,1307,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8131,0,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8131,0,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8132,1294,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8133,1295,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8133,1295,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8134,1304,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8134,1304,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8135,1312,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8135,1312,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8136,1317,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8136,1317,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8137,1313,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8139,1321,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8140,1331,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8141,233,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8143,691,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8144,378,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA8145,677,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA8146,591,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8147,1048,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA8148,1077,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA8150,367,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8151,547,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8151,547,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA8153,612,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8154,612,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8155,621,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8155,621,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8155,621,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8156,623,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8158,650,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8160,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8162,1040,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8163,390,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8163,390,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8164,630,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8164,630,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8165,361,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8166,701,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8167,454,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA8168,1015,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA8169,604,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA8170,1002,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8170,1002,MACROREG-RUM,AMID_402E379N_S_AQUR
HA8171,1180,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA8172,211,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8173,153,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8173,153,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA8174,203,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8175,1040,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA8175,1040,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8175,1040,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8176,1226,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA8177,762,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8178,1085,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA8179,1101,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA8179,1101,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8180,168,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8181,290,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8184,663,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA8185,690,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA8187,1310,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8188,150,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8188,150,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8188,150,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA8189,792,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8190,116,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8191,318,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA8192,437,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA8193,492,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8194,615,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8195,1192,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8196,1069,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA8197,485,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8197,485,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA8198,857,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8199,230,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA8199,230,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8200,643,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8201,695,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA8202,1080,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
