arBW,source,arTitle,lat,eiSearch,lon,region,translitTitleOther,topURI,searchNames,topTypeAlt,topType,translitTitle,arTitleOther,UStranslitTitle
Cqbo Alfyq، Afyq، fyq,Sham,عقبة الفيق,32.77421,Aqaba al-Fiq-Afiq-Fiq,35.67655,Sham,ʿAqabaŧ al-Fīq-Afīq-Fīq,AQABAFIQ_356E327N_S_SHAM,Aqaba al-Fiq-Afiq-Fiq,bourgade/passe,villages,ʿAqabaŧ al-Fīq,عقبة الفيق، أفيق، فيق,ʿAqabaŧ al-Fīq
Cqbo Alfyq، Afyq، fyq,Sham,عقبة الفيق,32.77421,Aqaba al-Fiq-Afiq-Fiq,35.67655,Sham,ʿAqabaŧ al-Fīq-Afīq-Fīq,AQABAFIQ_356E327N_S_SHAM,Aqaba al-Fiq-Afiq-Fiq,bourgade/passe,villages,ʿAqabaŧ al-Fīq,عقبة الفيق، أفيق، فيق,ʿAqabaŧ al-Fīq
bAnyAs,Sham,بانياس,33.2515,Baniyas,35.67787,Sham,Bāniyās,BANIYAS_356E332N_S_SHAM,Baniyas,cite,towns,Bāniyās,بانياس,Bāniyās
mcto,Sham,مؤتة,31.06466,Muta,35.68544,Sham,Muʾtaŧ,MUTA_356E310N_S_SHAM,Muta,village,villages,Muʾtaŧ,مؤتة,Muʾtaŧ
mcto,Sham,مؤتة,31.06466,Muta,35.68544,Sham,Muʾtaŧ,MUTA_356E310N_S_SHAM,Muta,village,villages,Muʾtaŧ,مؤتة,Muʾtaŧ
AlqrCwn,Sham,القرعون,33.57083,al-Qarun,35.71229,Sham,al-Qarʿūn,QARUN_357E335N_S_SHAM,al-Qarun,etape,waystations,al-Qarʿūn,القرعون,al-Qarʿūn
AlqrCwn,Sham,القرعون,33.57083,al-Qarun,35.71229,Sham,al-Qarʿūn,QARUN_357E335N_S_SHAM,al-Qarun,etape,waystations,al-Qarʿūn,القرعون,al-Qarʿūn
AlqrCwn,Sham,القرعون,33.57083,al-Qarun,35.71229,Sham,al-Qarʿūn,QARUN_357E335N_S_SHAM,al-Qarun,etape,waystations,al-Qarʿūn,القرعون,al-Qarʿūn
mCAn، mCAn,Sham,معان,30.19664,Maan-Muan,35.72442,Sham,Maʿān-Muʿān,MAAN_357E301N_S_SHAM,Maan-Muan,cite,towns,Maʿān,معان، معان,Maʿān
mAb، mcAb,Sham,مآب,31.2579,Maab-Muab,35.73272,Sham,Maʾāb-Muʾāb,MAAB_357E312N_S_SHAM,Maab-Muab,cite,towns,Maʾāb,مآب، مؤاب,Maʾāb
mAb، mcAb,Sham,مآب,31.2579,Maab-Muab,35.73272,Sham,Maʾāb-Muʾāb,MAAB_357E312N_S_SHAM,Maab-Muab,cite,towns,Maʾāb,مآب، مؤاب,Maʾāb
Anfo,Sham,أنفة,34.35634,Anafa,35.73678,Sham,Anafaŧ,ANAFA_357E343N_S_SHAM,Anafa,cite,towns,Anafaŧ,أنفة,Anafaŧ
Anfo,Sham,أنفة,34.35634,Anafa,35.73678,Sham,Anafaŧ,ANAFA_357E343N_S_SHAM,Anafa,cite,towns,Anafaŧ,أنفة,Anafaŧ
AVrwH,Sham,أذروح,30.33962,Adhruh,35.75502,Sham,Aḏrūḥ,ADHRUH_357E303N_S_SHAM,Adhruh,capitale,capitals,Aḏrūḥ,أذروح,Aḏrūḥ
AVrwH,Sham,أذروح,30.33962,Adhruh,35.75502,Sham,Aḏrūḥ,ADHRUH_357E303N_S_SHAM,Adhruh,capitale,capitals,Aḏrūḥ,أذروح,Aḏrūḥ
AVrwH,Sham,أذروح,30.33962,Adhruh,35.75502,Sham,Aḏrūḥ,ADHRUH_357E303N_S_SHAM,Adhruh,capitale,capitals,Aḏrūḥ,أذروح,Aḏrūḥ
AVrwH,Sham,أذروح,30.33962,Adhruh,35.75502,Sham,Aḏrūḥ,ADHRUH_357E303N_S_SHAM,Adhruh,capitale,capitals,Aḏrūḥ,أذروح,Aḏrūḥ
AVrwH,Sham,أذروح,30.33962,Adhruh,35.75502,Sham,Aḏrūḥ,ADHRUH_357E303N_S_SHAM,Adhruh,capitale,capitals,Aḏrūḥ,أذروح,Aḏrūḥ
AllAVqyo,Sham,اللاذقية,35.51961,al-Ladhiqiyya,35.80763,Sham,al-Lāḏiqiyyaŧ,LADHIQIYYA_358E355N_S_SHAM,al-Ladhiqiyya,cite,towns,al-Lāḏiqiyyaŧ,اللاذقية,al-Lāḏiqiyyaŧ
AllAVqyo,Sham,اللاذقية,35.51961,al-Ladhiqiyya,35.80763,Sham,al-Lāḏiqiyyaŧ,LADHIQIYYA_358E355N_S_SHAM,al-Ladhiqiyya,cite,towns,al-Lāḏiqiyyaŧ,اللاذقية,al-Lāḏiqiyyaŧ
AllAVqyo,Sham,اللاذقية,35.51961,al-Ladhiqiyya,35.80763,Sham,al-Lāḏiqiyyaŧ,LADHIQIYYA_358E355N_S_SHAM,al-Ladhiqiyya,cite,towns,al-Lāḏiqiyyaŧ,اللاذقية,al-Lāḏiqiyyaŧ
ATrAbls، TrAbls,Sham,أطرابلس,34.44044,Atrabulus-Tarabulus,35.85194,Sham,Aṭrābulus-Ṭarābulus,ATRABULUS_358E344N_S_SHAM,Atrabulus-Tarabulus,cite/port,towns,Aṭrābulus,أطرابلس، طرابلس,Aṭrābulus
ATrAbls، TrAbls,Sham,أطرابلس,34.44044,Atrabulus-Tarabulus,35.85194,Sham,Aṭrābulus-Ṭarābulus,ATRABULUS_358E344N_S_SHAM,Atrabulus-Tarabulus,cite/port,towns,Aṭrābulus,أطرابلس، طرابلس,Aṭrābulus
ATrAbls، TrAbls,Sham,أطرابلس,34.44044,Atrabulus-Tarabulus,35.85194,Sham,Aṭrābulus-Ṭarābulus,ATRABULUS_358E344N_S_SHAM,Atrabulus-Tarabulus,cite/port,towns,Aṭrābulus,أطرابلس، طرابلس,Aṭrābulus
CrjmwE,Sham,عرجموش,33.86315,Arjamush,35.89165,Sham,ʿArǧamūš,ARJAMUSH_358E338N_S_SHAM,Arjamush,cite,towns,ʿArǧamūš,عرجموش,ʿArǧamūš
CrjmwE,Sham,عرجموش,33.86315,Arjamush,35.89165,Sham,ʿArǧamūš,ARJAMUSH_358E338N_S_SHAM,Arjamush,cite,towns,ʿArǧamūš,عرجموش,ʿArǧamūš
AnTrTws، AnTrsws، TrTws,Sham,أنطرطوس,34.89985,Antartus-Antarsus-Tartus,35.90356,Sham,Anṭarṭūs-Anṭarsūs-Ṭarṭūs,ANTARTUS_359E348N_S_SHAM,Antartus-Antarsus-Tartus,cite,towns,Anṭarṭūs,أنطرطوس، أنطرسوس، طرطوس,Anṭarṭūs
AnTrTws، AnTrsws، TrTws,Sham,أنطرطوس,34.89985,Antartus-Antarsus-Tartus,35.90356,Sham,Anṭarṭūs-Anṭarsūs-Ṭarṭūs,ANTARTUS_359E348N_S_SHAM,Antartus-Antarsus-Tartus,cite,towns,Anṭarṭūs,أنطرطوس، أنطرسوس، طرطوس,Anṭarṭūs
Cyn Aljr,Sham,عين الجر,33.7273,Ayn al-Jarr,35.90422,Sham,ʿAyn al-Ǧarr,AYNJARR_359E337N_S_SHAM,Ayn al-Jarr,etape,waystations,ʿAyn al-Ǧarr,عين الجر,ʿAyn al-Ǧarr
Cyn Aljr,Sham,عين الجر,33.7273,Ayn al-Jarr,35.90422,Sham,ʿAyn al-Ǧarr,AYNJARR_359E337N_S_SHAM,Ayn al-Jarr,etape,waystations,ʿAyn al-Ǧarr,عين الجر,ʿAyn al-Ǧarr
Cyn Aljr,Sham,عين الجر,33.7273,Ayn al-Jarr,35.90422,Sham,ʿAyn al-Ǧarr,AYNJARR_359E337N_S_SHAM,Ayn al-Jarr,etape,waystations,ʿAyn al-Ǧarr,عين الجر,ʿAyn al-Ǧarr
Cyn Aljr,Sham,عين الجر,33.7273,Ayn al-Jarr,35.90422,Sham,ʿAyn al-Ǧarr,AYNJARR_359E337N_S_SHAM,Ayn al-Jarr,etape,waystations,ʿAyn al-Ǧarr,عين الجر,ʿAyn al-Ǧarr
mrAqyo,Sham,مراقية,35.04801,Maraqiyya,35.91774,Sham,Marāqiyyaŧ,MARAQIYYA_359E350N_S_SHAM,Maraqiyya,localite,villages,Marāqiyyaŧ,مراقية,Marāqiyyaŧ
mrAqyo,Sham,مراقية,35.04801,Maraqiyya,35.91774,Sham,Marāqiyyaŧ,MARAQIYYA_359E350N_S_SHAM,Maraqiyya,localite,villages,Marāqiyyaŧ,مراقية,Marāqiyyaŧ
CmAn,Sham,عمان,31.93113,Amman,35.91903,Sham,ʿAmmān,AMMAN_359E319N_S_SHAM,Amman,cite,towns,ʿAmmān,عمان,ʿAmmān
CmAn,Sham,عمان,31.93113,Amman,35.91903,Sham,ʿAmmān,AMMAN_359E319N_S_SHAM,Amman,cite,towns,ʿAmmān,عمان,ʿAmmān
CmAn,Sham,عمان,31.93113,Amman,35.91903,Sham,ʿAmmān,AMMAN_359E319N_S_SHAM,Amman,cite,towns,ʿAmmān,عمان,ʿAmmān
CmAn,Sham,عمان,31.93113,Amman,35.91903,Sham,ʿAmmān,AMMAN_359E319N_S_SHAM,Amman,cite,towns,ʿAmmān,عمان,ʿAmmān
CmAn,Sham,عمان,31.93113,Amman,35.91903,Sham,ʿAmmān,AMMAN_359E319N_S_SHAM,Amman,cite,towns,ʿAmmān,عمان,ʿAmmān
CmAn,Sham,عمان,31.93113,Amman,35.91903,Sham,ʿAmmān,AMMAN_359E319N_S_SHAM,Amman,cite,towns,ʿAmmān,عمان,ʿAmmān
jblo,Sham,جبلة,35.36567,Jabala,35.95309,Sham,Ǧabalaŧ,JABALA_359E353N_S_SHAM,Jabala,cite,towns,Ǧabalaŧ,جبلة,Ǧabalaŧ
jblo,Sham,جبلة,35.36567,Jabala,35.95309,Sham,Ǧabalaŧ,JABALA_359E353N_S_SHAM,Jabala,cite,towns,Ǧabalaŧ,جبلة,Ǧabalaŧ
blnyAs,Sham,بلنياس,35.18256,Bulunyas,35.97212,Sham,Bulunyās,BULUNYAS_359E351N_S_SHAM,Bulunyas,cite,towns,Bulunyās,بلنياس,Bulunyās
blnyAs,Sham,بلنياس,35.18256,Bulunyas,35.97212,Sham,Bulunyās,BULUNYAS_359E351N_S_SHAM,Bulunyas,cite,towns,Bulunyās,بلنياس,Bulunyās
Alswydyo,Sham,السويدية,36.0896,al-Suwaydiyya,35.99387,Sham,al-Suwaydiyyaŧ,SUWAYDIYYA_359E360N_S_SHAM,al-Suwaydiyya,cite,towns,al-Suwaydiyyaŧ,السويدية,al-Suwaydiyyaŧ
Alswydyo,Sham,السويدية,36.0896,al-Suwaydiyya,35.99387,Sham,al-Suwaydiyyaŧ,SUWAYDIYYA_359E360N_S_SHAM,al-Suwaydiyya,cite,towns,al-Suwaydiyyaŧ,السويدية,al-Suwaydiyyaŧ
nwٰy,Sham,نوٰى,32.88099,Nawa,36.02865,Sham,Nawá,NAWA_360E328N_S_SHAM,Nawa,cite,towns,Nawá,نوٰى,Nawá
nwٰy,Sham,نوٰى,32.88099,Nawa,36.02865,Sham,Nawá,NAWA_360E328N_S_SHAM,Nawa,cite,towns,Nawá,نوٰى,Nawá
AljAbyo,Sham,الجابية,32.92323,al-Jabiya,36.04321,Sham,al-Ǧābiyaŧ,JABIYA_360E329N_S_SHAM,al-Jabiya,localite,villages,al-Ǧābiyaŧ,الجابية,al-Ǧābiyaŧ
AljAbyo,Sham,الجابية,32.92323,al-Jabiya,36.04321,Sham,al-Ǧābiyaŧ,JABIYA_360E329N_S_SHAM,al-Jabiya,localite,villages,al-Ǧābiyaŧ,الجابية,al-Ǧābiyaŧ
jAsm,Sham,جاسم,32.98099,Jasim,36.04321,Sham,Ǧāsim,JASIM_360E329N_S_SHAM,Jasim,etape,waystations,Ǧāsim,جاسم,Ǧāsim
jAsm,Sham,جاسم,32.98099,Jasim,36.04321,Sham,Ǧāsim,JASIM_360E329N_S_SHAM,Jasim,etape,waystations,Ǧāsim,جاسم,Ǧāsim
jAsm,Sham,جاسم,32.98099,Jasim,36.04321,Sham,Ǧāsim,JASIM_360E329N_S_SHAM,Jasim,etape,waystations,Ǧāsim,جاسم,Ǧāsim
AlzrqAc,Sham,الزرقاء,32.07029,al-Zarqa,36.08689,Sham,al-Zarqāʾ,ZARQA_360E320N_S_SHAM,al-Zarqa,etape,waystations,al-Zarqāʾ,الزرقاء,al-Zarqāʾ
AlzrqAc,Sham,الزرقاء,32.07029,al-Zarqa,36.08689,Sham,al-Zarqāʾ,ZARQA_360E320N_S_SHAM,al-Zarqa,etape,waystations,al-Zarqāʾ,الزرقاء,al-Zarqāʾ
AlzrqAc,Sham,الزرقاء,32.07029,al-Zarqa,36.08689,Sham,al-Zarqāʾ,ZARQA_360E320N_S_SHAM,al-Zarqa,etape,waystations,al-Zarqāʾ,الزرقاء,al-Zarqāʾ
zbdAny,Sham,زبداني,33.73115,Zabadani,36.08756,Sham,Zabadānī,ZABADANI_360E337N_S_SHAM,Zabadani,localite,villages,Zabadānī,زبداني,Zabadānī
zbdAny,Sham,زبداني,33.73115,Zabadani,36.08756,Sham,Zabadānī,ZABADANI_360E337N_S_SHAM,Zabadani,localite,villages,Zabadānī,زبداني,Zabadānī
AVrCAt,Sham,أذرعات,32.61046,Adhriat,36.09087,Sham,Aḏriʿāt,ADHRIAT_360E326N_S_SHAM,Adhriat,cheflieu,capitals,Aḏriʿāt,أذرعات,Aḏriʿāt
AVrCAt,Sham,أذرعات,32.61046,Adhriat,36.09087,Sham,Aḏriʿāt,ADHRIAT_360E326N_S_SHAM,Adhriat,cheflieu,capitals,Aḏriʿāt,أذرعات,Aḏriʿāt
AVrCAt,Sham,أذرعات,32.61046,Adhriat,36.09087,Sham,Aḏriʿāt,ADHRIAT_360E326N_S_SHAM,Adhriat,cheflieu,capitals,Aḏriʿāt,أذرعات,Aḏriʿāt
AVrCAt,Sham,أذرعات,32.61046,Adhriat,36.09087,Sham,Aḏriʿāt,ADHRIAT_360E326N_S_SHAM,Adhriat,cheflieu,capitals,Aḏriʿāt,أذرعات,Aḏriʿāt
AVrCAt,Sham,أذرعات,32.61046,Adhriat,36.09087,Sham,Aḏriʿāt,ADHRIAT_360E326N_S_SHAM,Adhriat,cheflieu,capitals,Aḏriʿāt,أذرعات,Aḏriʿāt
tynAt، HSn AltynAt,Sham,تينات,36.86458,Tinat-Hisn al-Tinat,36.16107,Sham,Tīnāt-Ḥiṣn al-Tīnāt,TINAT_361E368N_S_SHAM,Tinat-Hisn al-Tinat,placeforte,waystations,Tīnāt,تينات، حصن التينات,Tīnāt
tynAt، HSn AltynAt,Sham,تينات,36.86458,Tinat-Hisn al-Tinat,36.16107,Sham,Tīnāt-Ḥiṣn al-Tīnāt,TINAT_361E368N_S_SHAM,Tinat-Hisn al-Tinat,placeforte,waystations,Tīnāt,تينات، حصن التينات,Tīnāt
AnTAkyo,Sham,أنطاكية,36.19718,Antakiyya,36.18418,Sham,Anṭākiyyaŧ,ANTAKIYYA_361E361N_S_SHAM,Antakiyya,cite,towns,Anṭākiyyaŧ,أنطاكية,Anṭākiyyaŧ
AnTAkyo,Sham,أنطاكية,36.19718,Antakiyya,36.18418,Sham,Anṭākiyyaŧ,ANTAKIYYA_361E361N_S_SHAM,Antakiyya,cite,towns,Anṭākiyyaŧ,أنطاكية,Anṭākiyyaŧ
AnTAkyo,Sham,أنطاكية,36.19718,Antakiyya,36.18418,Sham,Anṭākiyyaŧ,ANTAKIYYA_361E361N_S_SHAM,Antakiyya,cite,towns,Anṭākiyyaŧ,أنطاكية,Anṭākiyyaŧ
AnTAkyo,Sham,أنطاكية,36.19718,Antakiyya,36.18418,Sham,Anṭākiyyaŧ,ANTAKIYYA_361E361N_S_SHAM,Antakiyya,cite,towns,Anṭākiyyaŧ,أنطاكية,Anṭākiyyaŧ
Cqbo AlrmAn,Sham,عقبة الرمان,33.88074,Aqaba al-Rumman,36.18816,Sham,ʿAqabaŧ al-Rummān,AQABARUMMAN_361E338N_S_SHAM,Aqaba al-Rumman,etape,waystations,ʿAqabaŧ al-Rummān,عقبة الرمان,ʿAqabaŧ al-Rummān
Cqbo AlrmAn,Sham,عقبة الرمان,33.88074,Aqaba al-Rumman,36.18816,Sham,ʿAqabaŧ al-Rummān,AQABARUMMAN_361E338N_S_SHAM,Aqaba al-Rumman,etape,waystations,ʿAqabaŧ al-Rummān,عقبة الرمان,ʿAqabaŧ al-Rummān
bClbk,Sham,بعلبك,34.01251,Balabakk,36.19213,Sham,Baʿlabakk,BALABAKK_361E340N_S_SHAM,Balabakk,cite,towns,Baʿlabakk,بعلبك,Baʿlabakk
bClbk,Sham,بعلبك,34.01251,Balabakk,36.19213,Sham,Baʿlabakk,BALABAKK_361E340N_S_SHAM,Balabakk,cite,towns,Baʿlabakk,بعلبك,Baʿlabakk
bClbk,Sham,بعلبك,34.01251,Balabakk,36.19213,Sham,Baʿlabakk,BALABAKK_361E340N_S_SHAM,Balabakk,cite,towns,Baʿlabakk,بعلبك,Baʿlabakk
bClbk,Sham,بعلبك,34.01251,Balabakk,36.19213,Sham,Baʿlabakk,BALABAKK_361E340N_S_SHAM,Balabakk,cite,towns,Baʿlabakk,بعلبك,Baʿlabakk
Askndrwno، Askndryyo,Sham,إسكندرونة,36.57473,Iskandaruna-Iskandariya,36.19234,Sham,Iskandarūnaŧ-Iskandarīyaŧ,ISKANDARUNA_361E365N_S_SHAM,Iskandaruna-Iskandariya,cite,towns,Iskandarūnaŧ,إسكندرونة، إسكندريية,Iskandarūnaŧ
Askndrwno، Askndryyo,Sham,إسكندرونة,36.57473,Iskandaruna-Iskandariya,36.19234,Sham,Iskandarūnaŧ-Iskandarīyaŧ,ISKANDARUNA_361E365N_S_SHAM,Iskandaruna-Iskandariya,cite,towns,Iskandarūnaŧ,إسكندرونة، إسكندريية,Iskandarūnaŧ
Alkswo,Sham,الكسوة,33.35826,al-Kuswa,36.23184,Sham,al-Kuswaŧ,KUSWA_362E333N_S_SHAM,al-Kuswa,etape,waystations,al-Kuswaŧ,الكسوة,al-Kuswaŧ
Alkswo,Sham,الكسوة,33.35826,al-Kuswa,36.23184,Sham,al-Kuswaŧ,KUSWA_362E333N_S_SHAM,al-Kuswa,etape,waystations,al-Kuswaŧ,الكسوة,al-Kuswaŧ
byAs,Sham,بياس,36.75139,Bayyas,36.23856,Sham,Bayyās,BAYYAS_362E367N_S_SHAM,Bayyas,cite,towns,Bayyās,بياس,Bayyās
byAs,Sham,بياس,36.75139,Bayyas,36.23856,Sham,Bayyās,BAYYAS_362E367N_S_SHAM,Bayyas,cite,towns,Bayyās,بياس,Bayyās
dmEq,Sham,دمشق,33.51843,Dimashq,36.30199,Sham,Dimašq,DIMASHQ_363E335N_S_SHAM,Dimashq,metropole,metropoles,Dimašq,دمشق,Dimašq
dmEq,Sham,دمشق,33.51843,Dimashq,36.30199,Sham,Dimašq,DIMASHQ_363E335N_S_SHAM,Dimashq,metropole,metropoles,Dimašq,دمشق,Dimašq
dmEq,Sham,دمشق,33.51843,Dimashq,36.30199,Sham,Dimašq,DIMASHQ_363E335N_S_SHAM,Dimashq,metropole,metropoles,Dimašq,دمشق,Dimašq
dmEq,Sham,دمشق,33.51843,Dimashq,36.30199,Sham,Dimašq,DIMASHQ_363E335N_S_SHAM,Dimashq,metropole,metropoles,Dimašq,دمشق,Dimašq
dmEq,Sham,دمشق,33.51843,Dimashq,36.30199,Sham,Dimašq,DIMASHQ_363E335N_S_SHAM,Dimashq,metropole,metropoles,Dimašq,دمشق,Dimašq
lbwo,Sham,لبوة,34.19007,Labwa,36.33244,Sham,Labwaŧ,LABWA_363E341N_S_SHAM,Labwa,village?,villages,Labwaŧ,لبوة,Labwaŧ
lbwo,Sham,لبوة,34.19007,Labwa,36.33244,Sham,Labwaŧ,LABWA_363E341N_S_SHAM,Labwa,village?,villages,Labwaŧ,لبوة,Labwaŧ
fAmyo,Sham,فامية,35.41665,Famiyya,36.4044,Sham,Fāmiyyaŧ,FAMIYYA_364E354N_S_SHAM,Famiyya,cite,towns,Fāmiyyaŧ,فامية,Fāmiyyaŧ
fAmyo,Sham,فامية,35.41665,Famiyya,36.4044,Sham,Fāmiyyaŧ,FAMIYYA_364E354N_S_SHAM,Famiyya,cite,towns,Fāmiyyaŧ,فامية,Fāmiyyaŧ
bSrٰy,Sham,بصرٰى,32.51503,Busra,36.43071,Sham,Buṣrá,BUSRA_364E325N_S_SHAM,Busra,cite,towns,Buṣrá,بصرٰى,Buṣrá
bSrٰy,Sham,بصرٰى,32.51503,Busra,36.43071,Sham,Buṣrá,BUSRA_364E325N_S_SHAM,Busra,cite,towns,Buṣrá,بصرٰى,Buṣrá
bSrٰy,Sham,بصرٰى,32.51503,Busra,36.43071,Sham,Buṣrá,BUSRA_364E325N_S_SHAM,Busra,cite,towns,Buṣrá,بصرٰى,Buṣrá
Eyzr,Sham,شيزر,35.25585,Shayzar,36.55938,Sham,Šayzar,SHAYZAR_365E352N_S_SHAM,Shayzar,cite,towns,Šayzar,شيزر,Šayzar
Eyzr,Sham,شيزر,35.25585,Shayzar,36.55938,Sham,Šayzar,SHAYZAR_365E352N_S_SHAM,Shayzar,cite,towns,Šayzar,شيزر,Šayzar
Eyzr,Sham,شيزر,35.25585,Shayzar,36.55938,Sham,Šayzar,SHAYZAR_365E352N_S_SHAM,Shayzar,cite,towns,Šayzar,شيزر,Šayzar
swydAc,Sham,سويداء,32.69627,Suwayda,36.55945,Sham,Suwaydāʾ,SUWAYDA_365E326N_S_SHAM,Suwayda,localite,villages,Suwaydāʾ,سويداء,Suwaydāʾ
jwsyo,Sham,جوسية,34.44699,Jusiya,36.56409,Sham,Ǧūsiyaŧ,JUSIYA_365E344N_S_SHAM,Jusiya,cite,towns,Ǧūsiyaŧ,جوسية,Ǧūsiyaŧ
jwsyo,Sham,جوسية,34.44699,Jusiya,36.56409,Sham,Ǧūsiyaŧ,JUSIYA_365E344N_S_SHAM,Jusiya,cite,towns,Ǧūsiyaŧ,جوسية,Ǧūsiyaŧ
AlqTyfo,Sham,القطيفة,33.74546,al-Qutayyifa,36.60247,Sham,al-Quṭayyifaŧ,QUTAYYIFA_366E337N_S_SHAM,al-Qutayyifa,etape,waystations,al-Quṭayyifaŧ,القطيفة,al-Quṭayyifaŧ
AlqTyfo,Sham,القطيفة,33.74546,al-Qutayyifa,36.60247,Sham,al-Quṭayyifaŧ,QUTAYYIFA_366E337N_S_SHAM,al-Qutayyifa,etape,waystations,al-Quṭayyifaŧ,القطيفة,al-Quṭayyifaŧ
AlqTyfo,Sham,القطيفة,33.74546,al-Qutayyifa,36.60247,Sham,al-Quṭayyifaŧ,QUTAYYIFA_366E337N_S_SHAM,al-Qutayyifa,etape,waystations,al-Quṭayyifaŧ,القطيفة,al-Quṭayyifaŧ
kfrTAb,Sham,كفرطاب,35.50744,Kafartab,36.61239,Sham,Kafarṭāb,KAFARTAB_366E355N_S_SHAM,Kafartab,bourgade,villages,Kafarṭāb,كفرطاب,Kafarṭāb
kfrTAb,Sham,كفرطاب,35.50744,Kafartab,36.61239,Sham,Kafarṭāb,KAFARTAB_366E355N_S_SHAM,Kafartab,bourgade,villages,Kafarṭāb,كفرطاب,Kafarṭāb
AlATmyn، AllTmyn,Sham,الأطمين,35.31245,al-Atmin-al-Latmin,36.62191,Sham,al-Aṭmīn-al-Laṭmīn,ATMIN_366E353N_S_SHAM,al-Atmin-al-Latmin,localite,villages,al-Aṭmīn,الأطمين، اللطمين,al-Aṭmīn
AlATmyn، AllTmyn,Sham,الأطمين,35.31245,al-Atmin-al-Latmin,36.62191,Sham,al-Aṭmīn-al-Laṭmīn,ATMIN_366E353N_S_SHAM,al-Atmin-al-Latmin,localite,villages,al-Aṭmīn,الأطمين، اللطمين,al-Aṭmīn
mCro AlnCmAn,Sham,معرة النعمان,35.64344,Maarra al-Numan,36.69124,Sham,Maʿarraŧ al-Nuʿmān,MAARRANUMAN_366E356N_S_SHAM,Maarra al-Numan,cite,towns,Maʿarraŧ al-Nuʿmān,معرة النعمان,Maʿarraŧ al-Nuʿmān
mCro AlnCmAn,Sham,معرة النعمان,35.64344,Maarra al-Numan,36.69124,Sham,Maʿarraŧ al-Nuʿmān,MAARRANUMAN_366E356N_S_SHAM,Maarra al-Numan,cite,towns,Maʿarraŧ al-Nuʿmān,معرة النعمان,Maʿarraŧ al-Nuʿmān
mCro AlnCmAn,Sham,معرة النعمان,35.64344,Maarra al-Numan,36.69124,Sham,Maʿarraŧ al-Nuʿmān,MAARRANUMAN_366E356N_S_SHAM,Maarra al-Numan,cite,towns,Maʿarraŧ al-Nuʿmān,معرة النعمان,Maʿarraŧ al-Nuʿmān
mCro AlnCmAn,Sham,معرة النعمان,35.64344,Maarra al-Numan,36.69124,Sham,Maʿarraŧ al-Nuʿmān,MAARRANUMAN_366E356N_S_SHAM,Maarra al-Numan,cite,towns,Maʿarraŧ al-Nuʿmān,معرة النعمان,Maʿarraŧ al-Nuʿmān
tyzyn، twzyn,Sham,تيزين,36.23776,Tizin-Tuzin,36.70483,Sham,Tīzīn-Tūzīn,TIZIN_367E362N_S_SHAM,Tizin-Tuzin,cite,towns,Tīzīn,تيزين، توزين,Tīzīn
tyzyn، twzyn,Sham,تيزين,36.23776,Tizin-Tuzin,36.70483,Sham,Tīzīn-Tūzīn,TIZIN_367E362N_S_SHAM,Tizin-Tuzin,cite,towns,Tīzīn,تيزين، توزين,Tīzīn
HmS,Sham,حمص,34.73793,Hims,36.72425,Sham,Ḥimṣ,HIMS_367E347N_S_SHAM,Hims,capitale,capitals,Ḥimṣ,حمص,Ḥimṣ
HmS,Sham,حمص,34.73793,Hims,36.72425,Sham,Ḥimṣ,HIMS_367E347N_S_SHAM,Hims,capitale,capitals,Ḥimṣ,حمص,Ḥimṣ
HmS,Sham,حمص,34.73793,Hims,36.72425,Sham,Ḥimṣ,HIMS_367E347N_S_SHAM,Hims,capitale,capitals,Ḥimṣ,حمص,Ḥimṣ
HmS,Sham,حمص,34.73793,Hims,36.72425,Sham,Ḥimṣ,HIMS_367E347N_S_SHAM,Hims,capitale,capitals,Ḥimṣ,حمص,Ḥimṣ
HmS,Sham,حمص,34.73793,Hims,36.72425,Sham,Ḥimṣ,HIMS_367E347N_S_SHAM,Hims,capitale,capitals,Ḥimṣ,حمص,Ḥimṣ
Alnbk,Sham,النبك,34.02567,al-Nabk,36.7322,Sham,al-Nabk,NABK_367E340N_S_SHAM,al-Nabk,etape,waystations,al-Nabk,النبك,al-Nabk
Alnbk,Sham,النبك,34.02567,al-Nabk,36.7322,Sham,al-Nabk,NABK_367E340N_S_SHAM,al-Nabk,etape,waystations,al-Nabk,النبك,al-Nabk
Alnbk,Sham,النبك,34.02567,al-Nabk,36.7322,Sham,al-Nabk,NABK_367E340N_S_SHAM,al-Nabk,etape,waystations,al-Nabk,النبك,al-Nabk
jrwd,Sham,جرود,33.81588,Jarud,36.74014,Sham,Ǧarūd,JARUD_367E338N_S_SHAM,Jarud,etape,waystations,Ǧarūd,جرود,Ǧarūd
jrwd,Sham,جرود,33.81588,Jarud,36.74014,Sham,Ǧarūd,JARUD_367E338N_S_SHAM,Jarud,etape,waystations,Ǧarūd,جرود,Ǧarūd
Emsyn,Sham,شمسين,34.53863,Shamsin,36.74279,Sham,Šamsīn,SHAMSIN_367E345N_S_SHAM,Shamsin,etape,waystations,Šamsīn,شمسين,Šamsīn
Emsyn,Sham,شمسين,34.53863,Shamsin,36.74279,Sham,Šamsīn,SHAMSIN_367E345N_S_SHAM,Shamsin,etape,waystations,Šamsīn,شمسين,Šamsīn
rstAn,Sham,رستان,34.9335,Rastan,36.75337,Sham,Rastān,RASTAN_367E349N_S_SHAM,Rastan,cite,towns,Rastān,رستان,Rastān
