cornu1	etape	Ta*`_asir	35.38269	32.33910	3938782.922	3807905.027
cornu1	cite	Tadmur	38.28754	34.54735	4262149.089	4102537.358
cornu1	district	Tall Mannas	36.74697	35.63129	4090654.195	4250004.811
cornu1	village	W_ad_i M_us:a	35.47226	30.33334	3948753.613	3546470.124
cornu1	cite	Y_af_a	34.75362	32.06237	3868755.022	3771500.175
cornu1	village	Yubn_a	34.73521	31.87092	3866706.272	3746378.178
cornu1	localite	Zabad_an_i	36.08756	33.73115	4017248.397	3992759.370
cornu2	etape	al-*`Aw_amil	40.09518	34.93204	4463375.065	4154649.495
cornu2	etape	al-Qamar*t_i (?)	40.45161	34.81073	4503052.645	4138189.363
cornu2	cite	Ra*hba:t Malik Ibn *Tawq	40.45784	34.98817	4503745.704	4162273.135
cornu2	etape	al-F_a^s	40.56368	34.92311	4515527.693	4153436.643
cornu2	cite	al-D_aliya:t	40.74111	34.71355	4535279.851	4125021.258
cornu2	localite	al-Fur*da:t	40.78158	34.67900	4539784.729	4120343.115
cornu2	etape	_Hal_i^g Ban_u ^Gumay*`	40.85162	34.54577	4547581.633	4102323.602
cornu2	etape	W_ad_i al-Sib_a*`	40.92477	34.42004	4555725.067	4085343.677
cornu2	riviere	Nahr al-Fur_at	41.21428	34.45727	4587952.272	4090368.349
cornu2	etape	D_aziq_i	41.15980	34.33397	4581888.013	4073734.953
cornu2	cite	al-Nihiyya:t	41.55670	34.39307	4626070.472	4081705.122
cornu2	cite	*`_Ana:t	41.95904	34.43481	4670859.357	4087336.219
cornu2	localite	al-Fu*hayma:t	42.18317	34.23688	4695809.451	4060653.480
cornu2	cite	al-*Had_i_ta:t	42.38707	34.10682	4718507.106	4043153.761
cornu2	cite	_Al_us/_Al_us_a	42.41353	33.98559	4721452.604	4026866.893
cornu2	etape?	al-_Hiz_ana:t	42.50069	33.98430	4731155.418	4026693.629
cornu2	riviere	Nahr _Tar_t_ar	43.04545	35.00028	4791798.009	4163919.148
cornu2	riviere	Nahr Di^gla:t	43.60422	34.69499	4853999.980	4122508.922
cornu2	mont	^Gabal B_arimm_a	43.89840	34.80370	4886746.979	4137236.408
cornu2	lieu	*Siff_in (?)	38.41040	35.85660	4275826.008	4280907.761
cornu2	capitale	al-Raqqa:t	39.05128	35.94930	4347168.385	4293647.471
cornu2	faubourg	al-R_afiqa:t	39.07703	35.94235	4350034.820	4292691.993
cornu2	etape	Ru*s_afa:t	38.78091	35.60228	4317070.820	4246032.804
cornu2	etape	al-*Gurayz (?)/al-*`Urayz	39.46613	35.32264	4393349.834	4207813.674
cornu2	cite	al-_H_an_uqa:t	39.81661	35.75218	4432365.197	4266575.587
cornu2	localite	B_ir_a	39.87384	35.65809	4438735.052	4253676.631
cornu2	localite	al-Mub_arak	39.83950	35.58832	4434913.139	4244121.848
cornu2	etape	al-Qa*saba:t (?)	39.76511	35.05726	4426632.327	4171664.746
cornu2	etape	Fam Nahr Sa*`_id	40.13133	35.32381	4467399.400	4207972.920
cornu2	cite	Qarq_isiyya:t	40.43747	35.14620	4501478.125	4183767.471
cornu2	cite	al-^Sams_iniyya:t/al-^Sams_aniyya:t	40.90954	35.86703	4554029.429	4282340.978
cornu2	cite	M_ikis_in/Maykis_in/M_akis_in	40.75934	35.74173	4537308.560	4265142.370
cornu2	cite	al-*Hu*sayn	40.71642	35.62321	4532531.168	4248899.239
cornu2	cite	al-*Suww_ar	40.65491	35.49287	4525683.574	4231063.645
cornu2	cite	al-Fudayn	40.59626	35.41480	4519154.473	4220394.138
cornu2	riviere	Nahr al-_H_ab_ur	40.73502	35.50335	4534601.371	4232496.862
cornu2	cite	Sukayr al-*`Abb_as	40.58767	35.24207	4518198.994	4196825.674
cornu2	cite?	al-Mun_hariq (?)	41.13557	35.33548	4579190.357	4209565.384
cornu2	cite	al-*Ha*dr	42.69628	35.79513	4752928.155	4272467.703
cornu2	etape	al-Baq_i*`a:t (?)	43.32428	35.62554	4822837.315	4249217.732
cornu2	cite	al-Sinn	43.46591	35.26076	4838602.706	4199373.616
