Lon	Lat	Region	TypeCat	KW	Name	Map
57.06721	29.61836	Kirman	towns	cite	Kūġūn	cornu6
57.75501	27.67797	Kirman	towns	cite	Kūh Barǧān	cornu6
56.29779	31.38012	Kirman	towns	cite	Kūh Bayān	cornu6
57.76105	29.86457	Kirman	towns	cite	Kūk	cornu6
57.22106	27.79812	Kirman	waystations	etape	Kūmīz/Kūmīn/Kūmīr	cornu6
55.67825	29.79365	Kirman	villages	localite	Kurdakān ?	cornu6
58.49109	28.88667	Kirman	towns	cite	Kurk/Ǧurǧ	cornu6
57.7882	27.97676	Kirman	towns	cite	Maġūn	cornu6
57.31039	30.11166	Kirman	towns	cite	Māhān	cornu6
57.56194	27.45601	Kirman	towns	cite	Manūqān/Manūǧān	cornu6
56.75347	27.96611	Kirman	villages	localite	Marzaqān	cornu6
57.9091	28.4383	Kirman	waters	riviere	Nahr Harīrūḏ	cornu6
58.64795	28.98436	Kirman	capitals	capitale	Narmāsīr	cornu6
58.03255	29.70224	Kirman	towns	cite	Našk	cornu6
57.49859	29.61311	Kirman	towns	cite	Rāʾin/Rāyin	cornu6
55.28258	29.5607	Kirman	waystations	etape?	Ribāṭ Bušt Ḫamm ?	cornu6
58.73846	28.65133	Kirman	towns	cite	Rīqān/Rīkān	cornu6
57.73088	27.82747	Kirman	regions	region	Ruḏbār/Ruḏbāl	cornu6
54.80361	29.63539	Kirman	waystations	etape	Sarmaqān/Ǧarmaqān/Ribāṭ Sarmaqān ?	cornu6
57.89378	29.27422	Kirman	towns	cite	Sarwīstān	cornu6
57.80931	29.4241	Kirman	towns	cite	Tūštān	cornu6
57.27536	28.0034	Kirman	towns	cite	Walāšǧird	cornu6
56.59714	30.82737	Kirman	towns	cite	Zarand	cornu6
56.87568	31.24891	Kirman	towns	cite	Zāwar/Rawār	cornu6
57.40729	32.65943	Mafaza	waystations	etape	Āb Šūr ?	cornu6
58.78635	31.90091	Mafaza	waystations	relais	al-Ḥawḍ	cornu6
56.18509	33.40323	Mafaza	waystations	etape	al-Muhallabī ?	cornu6
54.41329	32.14014	Mafaza	villages	village	Anǧīraŧ	cornu6
56.78965	33.67155	Mafaza	villages	village	Ataškahān	cornu6
56.97011	34.42374	Mafaza	waystations	etape	Bannaŧ/Bunn ?	cornu6
58.27354	31.41567	Mafaza	waystations	etape	Bārisk	cornu6
57.50413	32.1335	Mafaza	waystations	etape	Biʾr Bar/Ǧāh Bar	cornu6
55.41827	33.02224	Mafaza	waystations	relais	Bušt Bāḏām	cornu6
56.87872	34.16617	Mafaza	waystations	etape	Bustadārān	cornu6
51.67468	32.90827	Mafaza	waystations	relais	Dānǧī	cornu5
58.76561	29.22421	Mafaza	villages	village	Dāristān	cornu6
57.77635	30.76476	Mafaza	waystations	relais	Darkūǧuwī ?	cornu6
56.7309	34.30394	Mafaza	waystations	etape	Darzīnak ?	cornu6
56.60995	34.25952	Mafaza	sites	site	Daskardān/Daskarwān #?	cornu6
51.61984	35.08576	Mafaza	waystations	etape?	Dayr al-Ǧiṣṣ	cornu5
57.21668	31.88986	Mafaza	waystations	relais	Ġamr Surḫ ?	cornu6
54.93672	33.55385	Mafaza	waystations	relais	Ǧarmaq	cornu6
55.43921	33.57348	Mafaza	waystations	etape	Ḥawḍ al-Ḥāǧib ?	cornu6
58.87551	32.77833	Mafaza	villages	localite	Ḫawst	cornu6
54.65669	32.32168	Mafaza	villages	village	Ḫazānaŧ/Ḫarānaŧ	cornu6
51.46355	33.39951	Mafaza	sites	forteresse	Ḥiṣn Badraŧ	cornu5
56.22435	33.94771	Mafaza	waystations	etape	Ḥulwān	cornu6
58.45153	32.93881	Mafaza	towns	ville	Ḫūr	cornu6
59.96927	29.91949	Mafaza	towns	cite	Isbīḏ/Isfīd/Sabīḏ/Safīd/Sabīǧ/Sanīǧ	cornu6
51.31	34.92405	Mafaza	waystations	etape	Kāǧ	cornu5
52.24892	32.89927	Mafaza	sites	mont	Karkas Kūh	cornu6
58.8598	32.62196	Mafaza	villages	village	Kūkūr ?	cornu6
57.18746	33.37701	Mafaza	villages	localite	Kurī/Kurīn	cornu6
53.32456	32.70128	Mafaza	waystations	etape	Kuškān ?	cornu6
57.58788	32.33053	Mafaza	villages	localite	Nāband	cornu6
53.11258	32.84212	Mafaza	waystations	etape?	Nāʾīn	cornu6
58.52604	31.68852	Mafaza	waystations	relais	Nīmaŧ ?	cornu6
56.489	34.11501	Mafaza	waystations	etape	Nuǧāy/Nūḫānī ?	cornu6
54.19969	31.74166	Mafaza	waystations	etape	Qaryaŧ al-Maǧūs	cornu6
59.28094	31.25781	Mafaza	waystations	etape	Qaryaŧ Salm	cornu6
52.72262	32.66383	Mafaza	waystations	etape	Rakūnīn # ?	cornu6
58.87027	32.4344	Mafaza	waystations	etape	Raʾs al-Māʾ ?	cornu6
55.93385	33.24359	Mafaza	waystations	relais	Ribāṭ Āb Šuturān/Ḫān Ušturān	cornu6
56.45466	33.73469	Mafaza	waystations	etape	Ribāṭ Ḫūrān/Ribāṭ Kūrān	cornu6
51.48549	33.07845	Mafaza	waystations	etape	Ribāṭ Ibn Rustam	cornu5
57.43239	34.84612	Mafaza	waystations	etape	Ribāṭ Zanǧī ?	cornu6
55.21675	32.52933	Mafaza	waystations	relais	Sāġand	cornu6
52.1233	32.69688	Mafaza	waystations	etape	Sakš	cornu6
56.79227	33.89125	Mafaza	waystations	etape	Sarīš	cornu6
52.27735	34.57768	Mafaza	sites	mont	Siyāh Kūh	cornu6
57.78936	31.27116	Mafaza	waystations	etape	Šūrirūḏ/Šūr Duwāzdaŧ #	cornu6
56.94144	33.58656	Mafaza	towns	cite	Ṭabas Ǧīlakī/Ṭabas al-Tamr	cornu6
60.20763	32.81573	Mafaza	towns	ville?	Ṭabas Masīnān/Ṭabas al-ʿUnnāb	cornu6
0.60289	35.78297	Maghrib	towns	cite	al-Baṭḥaŧ	cornu12
1.09406	36.11161	Maghrib	towns	cite	al-Ġuzzaŧ ?	cornu12
8.19472	34.0563	Maghrib	towns	cite	al-Ḥammaŧ	cornu12
4.53218	35.66309	Maghrib	towns	cite	al-Masīlaŧ	cornu12
7.73214	35.6162	Maghrib	towns	cite	al-Miskyānaŧ	cornu12
-5.84677	31.13962	Maghrib	villages	localite	al-Naḥḥāsīn	cornu12
10.14137	35.70049	Maghrib	capitals	capitale	al-Qayrawān	cornu12
6.62703	36.3379	Maghrib	towns	cite	al-Qusṭanṭiniyyaŧ/Qusṭanṭiniyyaŧ	cornu12
10.10538	34.35352	Maghrib	waystations	etape	al-Zaytūnaŧ/ʿAyn Zaytūnaŧ/Biʾr Zaytūnaŧ	cornu12
-2.96861	35.29761	Maghrib	towns	cite	Amlīl	cornu12
-1.45702	35.28205	Maghrib	towns	cite	Arǧikūk/al-Šaqūr 	cornu12
-4.52149	32.30201	Maghrib	regions	canton	ʿArīš	cornu12
7.20287	36.05429	Maghrib	towns	cite	Arkū/Rakwaŧ	cornu12
10.8019	34.77411	Maghrib	towns	cite	Asfāqus	cornu12
3.16032	35.70178	Maghrib	towns	cite	ʿAšīr	cornu12
-1.16486	35.45814	Maghrib	towns	cite	Āslān/Wāslān	cornu12
2.25421	36.541	Maghrib	towns	cite/port	Ašrašāl	cornu12
10.28004	36.59668	Maghrib	towns	cite	Awḏanaŧ	cornu12
-7.6971	31.49952	Maghrib	towns	cite	Aylān/Aġmāt Aylā/Aġmāt Waylā	cornu12
-5.97486	35.58306	Maghrib	towns	cite	Azīlaŧ	cornu12
6.65773	34.76281	Maghrib	towns	cite	Bādis	cornu12
9.20563	36.67738	Maghrib	towns	cite	Bāǧaŧ	cornu12
7.12454	35.50598	Maghrib	towns	cite	Bāġāy	cornu12
5.04769	36.70199	Maghrib	sites	port	Baǧāyaŧ	cornu12
-4.70461	35.19603	Maghrib	regions	canton	Balad Ġumār	cornu12
5.60554	34.67928	Maghrib	towns	cite	Banṭiyūs	cornu12
2.0298	36.21928	Maghrib	villages	village	Banū Wārīfan	cornu12
9.8217	37.2407	Maghrib	towns	cite	Banzart	cornu12
-5.88806	34.82887	Maghrib	towns	cite	Baṣraŧ	cornu12
6.1401	35.63685	Maghrib	towns	cite	Bilizmaŧ	cornu12
5.72622	34.84755	Maghrib	towns	cite	Biskaraŧ	cornu12
8.81609	33.8038	Maghrib	towns	ville	Biššará/Bišrī	cornu12
-6.48719	34.55645	Maghrib	waters	lac	Buḥayraŧ Aryāġ/Buḥayraŧ al-Riġaŧ	cornu12
7.74061	36.88509	Maghrib	towns	cite	Būnaŧ	cornu12
6.62915	35.49564	Maghrib	towns	cite	Dūfānaŧ	cornu12
0.05881	35.21592	Maghrib	towns	cite	Fakkān/Afkān	cornu12
-1.75553	35.03281	Maghrib	towns	cite	Fālūsan/Qaṣr al-Fulūs	cornu12
-5.02852	34.06727	Maghrib	capitals	capitale	Fās	cornu12
6.58045	35.22457	Maghrib	sites	mont	Ǧabal Awrās	cornu12
11.37139	31.81241	Maghrib	sites	mont	Ǧabal Nafūsaŧ	cornu12
9.86192	35.7761	Maghrib	towns	cite	Ǧalūlāʾ	cornu12
5.60237	36.24063	Maghrib	towns	cite	Ǧamīlā	cornu12
-2.28691	35.09519	Maghrib	towns	ville	Ǧarāwaŧ Abū al-ʿAyš	cornu12
10.99773	37.03058	Maghrib	towns	cite	Ǧazīraŧ Abū Šarīk	cornu12
3.09046	36.70793	Maghrib	towns	cite	Ǧazīraŧ Banū Zaġannāyaŧ	cornu12
5.71881	36.77325	Maghrib	towns	cite	Ǧīǧil	cornu12
-1.92701	35.06747	Maghrib	towns	cite	Ġuzzaŧ	cornu12
-3.90859	35.22154	Maghrib	towns	ville	Haǧar al-Naṣr/Qalʿaŧ al-Nusūr/Nākūr/Nukūr	cornu12
8.71976	36.18255	Maghrib	villages	village	Ḫawr al-Kāf	cornu12
0.442	35.55078	Maghrib	towns	cite	Huwāraŧ	cornu12
10.27879	33.69175	Maghrib	waystations	etape	Katānaŧ	cornu12
-3.92129	34.66535	Maghrib	towns	cite	Kazannāyaŧ #?	cornu12
-5.83301	34.59132	Maghrib	towns	cite	Kurt	cornu12
8.83937	36.10562	Maghrib	towns	cite	Lurbus/al-Urbus	cornu12
-1.65814	34.73932	Maghrib	towns	cite	Madīnaŧ ʿAlawiyyīn	cornu12
11.05807	35.49133	Maghrib	towns	cite	Mahdiyyaŧ	cornu12
9.11248	36.81309	Maghrib	regions	region	Maknaŧ Abū Manṣūr #?	cornu12
10.94269	36.72745	Maghrib	towns	ville	Manzil Bāšū	cornu12
5.0297	35.54259	Maghrib	towns	cite	Maqqaraŧ	cornu12
8.40114	35.48917	Maghrib	villages	localite	Marmāǧannaŧ/Māǧannaŧ	cornu12
3.58797	36.73169	Maghrib	towns	cite	Marsá al-Daǧǧāǧ	cornu12
8.42231	36.8546	Maghrib	towns	cite/port	Marsá al-Ḫaraz	cornu12
-9.6481	30.0645	Maghrib	towns	cite	Māssaŧ	cornu12
1.90701	35.9541	Maghrib	regions	region	Maṭmāṭaŧ	cornu12
-4.53948	34.11636	Maghrib	towns	cite	Maṭmāṭaŧ	cornu12
2.84276	36.59413	Maghrib	towns	cite	Mattīǧaŧ	cornu12
-5.56626	33.91455	Maghrib	towns	cite	Miknāsaŧ	cornu12
6.2883	36.42482	Maghrib	towns	cite	Mīlā	cornu12
2.22246	36.27861	Maghrib	towns	cite	Miliyānaŧ	cornu12
0.8273	35.67814	Maghrib	towns	cite	Mindās	cornu12
10.80402	35.75548	Maghrib	towns	cite	Munastīr	cornu12
7.90257	33.87018	Maghrib	towns	cite	Nafṭaŧ	cornu12
9.28396	33.61536	Maghrib	regions	region	Nafzāwaŧ	cornu12
-4.6284	34.13739	Maghrib	towns	cite	Namālataŧ	cornu12
5.70399	35.58177	Maghrib	towns	cite	Niqāwus	cornu12
10.68123	34.83148	Maghrib	regions	region	Qabīšaŧ	cornu12
8.82032	34.40681	Maghrib	towns	cite	Qafṣaŧ	cornu12
-4.31719	34.19475	Maghrib	villages	localite	Qalʿaŧ Karmāṭaŧ/Kurmāṭaŧ	cornu12
9.13153	35.15407	Maghrib	regions	region	Qamūdaŧ	cornu12
10.26628	36.87916	Maghrib	towns	cite	Qarṭāǧannaŧ	cornu12
8.27517	33.88951	Maghrib	regions	region	Qasṭīliyaŧ	cornu12
-6.88943	33.99489	Maghrib	villages	localite	Ribāṭ	cornu12
-2.89875	34.41816	Maghrib	towns	cite	Ṣāʿ	cornu12
9.16117	35.41674	Maghrib	towns	cite	Sabībaŧ	cornu12
-5.33338	35.86107	Maghrib	towns	cite	Sabtaŧ	cornu12
-6.79416	34.04753	Maghrib	towns	cite	Salā	cornu12
-5.52392	35.29674	Maghrib	towns	cite	Ṣanhāǧaŧ	cornu12
5.4076	36.15863	Maghrib	towns	cite	Saṭīf	cornu12
-4.23723	31.27819	Maghrib	capitals	capitale	Siǧilmāsaŧ	cornu12
-4.23723	31.27819	Maghrib	regions	circon	Siǧilmāsaŧ	cornu12
9.22256	35.23365	Maghrib	capitals	cheflieu	Subayṭilaŧ	cornu12
3.91612	36.3622	Maghrib	towns	cite	Sūq Ḥamzaŧ	cornu12
2.69033	36.10305	Maghrib	towns	cite	Sūq Karā	cornu12
10.6156	35.81044	Maghrib	towns	cite	Sūsaŧ	cornu12
-3.30734	34.32074	Maghrib	towns	cite	Tābarīdā	cornu12
8.81185	36.91556	Maghrib	towns	cite	Ṭabarqaŧ	cornu12
8.13227	35.37489	Maghrib	regions	canton	Tabassā	cornu12
1.35022	36.34557	Maghrib	towns	cite	Taǧannaŧ	cornu12
1.36504	35.36971	Maghrib	capitals	capitale	Tāhirt	cornu12
1.36504	35.36971	Maghrib	regions	circon	Tāhirt	cornu12
5.82783	34.79932	Maghrib	towns	cite	Tahūḏā	cornu12
3.28946	36.73508	Maghrib	towns	cite/port	Tāmadfūs	cornu12
1.37563	36.49038	Maghrib	towns	cite	Tanas	cornu12
-7.17841	31.78429	Maghrib	towns	cite	Tandalī	cornu12
-5.84572	35.77868	Maghrib	regions	territoire	Tanǧaŧ	cornu12
8.26247	34.00718	Maghrib	towns	cite	Taqyūs	cornu12
-8.8413	30.50052	Maghrib	capitals	capitale	Tarqālaŧ	cornu12
5.38113	34.69495	Maghrib	towns	cite	Ṭawlaqā	cornu12
8.15027	33.93695	Maghrib	towns	cite	Tawzir	cornu12
6.8345	36.0868	Maghrib	towns	cite	Tīǧis	cornu12
-1.32364	34.88186	Maghrib	towns	cite	Tilimsān	cornu12
-4.02927	34.22102	Maghrib	towns	cite	Tīzā/Tāzaŧ	cornu12
5.35573	35.32395	Maghrib	towns	cite	Ṭubnaŧ	cornu12
10.17736	36.77071	Maghrib	towns	cite	Tūnis	cornu12
-5.95157	35.07007	Maghrib	towns	ville	Tušummus	cornu12
-5.95157	35.07007	Maghrib	waters	wadi	Tušummus	cornu12
8.72082	35.80744	Maghrib	villages	localite	Ubbaŧ	cornu12
3.18573	36.1099	Maghrib	waters	wadi	Wādī al-Māliḥ	cornu12
-8.07804	29.19903	Maghrib	waters	wadi	Wādī Darʿaŧ	cornu12
-7.42487	30.93544	Maghrib	waters	wadi	Wādī Darʿaŧ	cornu12
-4.39975	34.24946	Maghrib	waters	wadi	Wādī Īnāwan	cornu12
-3.64184	33.37702	Maghrib	waters	wadi	Wādī Malwiyyaŧ	cornu12
-3.67995	34.42515	Maghrib	waters	wadi	Wādī Masūn	cornu12
-5.98544	34.45352	Maghrib	waters	wadi	Wādī Sabū	cornu12
-5.76527	34.9938	Maghrib	waters	wadi	Wādī Safdad	cornu12
1.45396	36.21758	Maghrib	waters	wadi	Wādī Šalif	cornu12
-5.30163	34.49584	Maghrib	waters	wadi	Wādī Warġaŧ	cornu12
-4.48761	31.87198	Maghrib	waters	wadi	Wādī Zīz	cornu12
-0.61866	35.70565	Maghrib	towns	cite	Wahrān	cornu12
-5.60437	34.09883	Maghrib	towns	cite	Walīlaŧ	cornu12
-7.6357	31.44535	Maghrib	towns	cite	Warīkaŧ/Aġmāt Warīkaŧ	cornu12
10.13608	36.40097	Maghrib	towns	cite	Zaġwān	cornu12
43.51007	12.72778	noData	noData	noData	noData	cornu7
44.99099	12.8121	noData	noData	noData	noData	cornu7
44.86827	13.05673	noData	noData	noData	noData	cornu7
43.27301	13.31198	noData	noData	noData	noData	cornu7
44.17683	13.97911	noData	noData	noData	noData	cornu8
44.1294	14.05288	noData	noData	noData	noData	cornu7
44.74355	14.16433	noData	noData	noData	noData	cornu8
43.23381	14.19526	noData	noData	noData	noData	cornu7
43.02533	14.47122	noData	noData	noData	noData	cornu7
44.3966	14.54229	noData	noData	noData	noData	cornu7
43.05763	15.23753	noData	noData	noData	noData	cornu7
44.1705	15.41877	noData	noData	noData	noData	cornu7
45.78041	15.42653	noData	noData	noData	noData	cornu8
45.32826	15.4424	noData	noData	noData	noData	cornu8
42.54671	15.46971	noData	noData	noData	noData	cornu7
42.82566	15.72708	noData	noData	noData	noData	cornu7
44.0971	15.87118	noData	noData	noData	noData	cornu7
44.02411	16.39057	noData	noData	noData	noData	cornu7
42.74775	16.46407	noData	noData	noData	noData	cornu7
43.68167	17.02818	noData	noData	noData	noData	cornu7
42.52744	17.05108	noData	noData	noData	noData	cornu7
43.59547	17.31417	noData	noData	noData	noData	cornu7
42.3622	17.33475	noData	noData	noData	noData	cornu7
42.50109	17.34161	noData	noData	noData	noData	cornu7
44.13162	17.49039	noData	noData	noData	noData	cornu8
43.52035	17.64001	noData	noData	noData	noData	cornu8
42.18021	17.91444	noData	noData	noData	noData	cornu7
35.66637	22.87825	noData	noData	noData	noData	cornu7
32.70635	23.00335	noData	noData	noData	noData	cornu10
32.63674	23.13126	noData	noData	noData	noData	cornu10
32.65149	23.16952	noData	noData	noData	noData	cornu10
32.81303	23.86016	noData	noData	noData	noData	cornu10
32.81795	24.01161	noData	noData	noData	noData	cornu10
32.78693	24.02232	noData	noData	noData	noData	cornu10
32.85199	24.07483	noData	noData	noData	noData	cornu10
38.04189	24.08274	noData	noData	noData	noData	cornu9
67.33938	24.1391	noData	noData	noData	noData	cornu20
39.53597	24.44955	noData	noData	noData	noData	cornu9
32.93106	24.4542	noData	noData	noData	noData	cornu10
46.69314	24.58959	noData	noData	noData	noData	cornu9
32.86025	24.9582	noData	noData	noData	noData	cornu11
32.54759	25.259	noData	noData	noData	noData	cornu11
49.54316	25.27985	noData	noData	noData	noData	cornu9
66.70122	25.32585	noData	noData	noData	noData	cornu20
68.38891	25.34015	noData	noData	noData	noData	cornu20
69.6283	25.36875	noData	noData	noData	noData	cornu20
41.42429	25.553	noData	noData	noData	noData	cornu9
32.5384	25.63094	noData	noData	noData	noData	cornu11
39.21945	25.78047	noData	noData	noData	noData	cornu9
32.83266	25.89182	noData	noData	noData	noData	cornu11
68.94268	25.90129	noData	noData	noData	noData	cornu20
32.86638	25.99449	noData	noData	noData	noData	cornu11
43.91699	26.07604	noData	noData	noData	noData	cornu7
66.30567	26.15128	noData	noData	noData	noData	cornu20
31.98818	26.19613	noData	noData	noData	noData	cornu11
44.39764	26.3625	noData	noData	noData	noData	cornu9
68.84247	26.46332	noData	noData	noData	noData	cornu20
31.79967	26.5761	noData	noData	noData	noData	cornu11
37.97634	26.60624	noData	noData	noData	noData	cornu9
42.26444	26.7451	noData	noData	noData	noData	cornu9
37.9724	26.79664	noData	noData	noData	noData	cornu9
31.58664	26.8335	noData	noData	noData	noData	cornu11
42.58583	27.08908	noData	noData	noData	noData	cornu7
37.84314	27.097	noData	noData	noData	noData	cornu9
31.18662	27.13192	noData	noData	noData	noData	cornu11
31.05809	27.25506	noData	noData	noData	noData	cornu10
43.02661	27.45736	noData	noData	noData	noData	cornu7
38.50125	27.60589	noData	noData	noData	noData	cornu7
69.04816	27.70178	noData	noData	noData	noData	cornu20
37.46101	27.78542	noData	noData	noData	noData	cornu7
66.60102	27.7858	noData	noData	noData	noData	cornu20
30.80193	27.82334	noData	noData	noData	noData	cornu11
58.81423	27.94899	noData	noData	noData	noData	cornu19
30.74369	28.11031	noData	noData	noData	noData	cornu11
43.20428	28.3037	noData	noData	noData	noData	cornu7
45.97228	28.39721	noData	noData	noData	noData	cornu7
43.31851	28.75879	noData	noData	noData	noData	cornu7
70.78331	28.82474	noData	noData	noData	noData	cornu20
66.4428	28.97711	noData	noData	noData	noData	cornu20
43.45664	29.10056	noData	noData	noData	noData	cornu7
47.95066	29.28136	noData	noData	noData	noData	cornu9
58.95044	29.28565	noData	noData	noData	noData	cornu19
30.78508	29.31064	noData	noData	noData	noData	cornu11
43.62134	29.45738	noData	noData	noData	noData	cornu7
35.00898	29.52825	noData	noData	noData	noData	cornu11
34.93982	29.54282	noData	noData	noData	noData	cornu1
67.81931	29.55107	noData	noData	noData	noData	cornu20
34.99063	29.65149	noData	noData	noData	noData	cornu7
43.7002	29.94647	noData	noData	noData	noData	cornu7
32.59357	30.02974	noData	noData	noData	noData	cornu11
31.33835	30.04301	noData	noData	noData	noData	cornu11
35.51952	30.07515	noData	noData	noData	noData	cornu9
35.19579	30.08115	noData	noData	noData	noData	cornu1
71.46893	30.22096	noData	noData	noData	noData	cornu20
48.27053	30.35814	noData	noData	noData	noData	cornu4
47.74987	30.35843	noData	noData	noData	noData	cornu9
30.85404	30.40818	noData	noData	noData	noData	cornu11
47.69669	30.41104	noData	noData	noData	noData	cornu4
47.98824	30.46191	noData	noData	noData	noData	cornu4
48.01832	30.49382	noData	noData	noData	noData	cornu4
48.33079	30.49821	noData	noData	noData	noData	cornu3
47.82974	30.5297	noData	noData	noData	noData	cornu4
29.64958	30.56858	noData	noData	noData	noData	cornu10
43.76433	30.59292	noData	noData	noData	noData	cornu3
50.23446	30.66423	noData	noData	noData	noData	cornu4
61.6888	30.70435	noData	noData	noData	noData	cornu6
29.30208	30.86496	noData	noData	noData	noData	cornu13
29.68312	30.87398	noData	noData	noData	noData	cornu11
35.48844	30.9879	noData	noData	noData	noData	cornu9
29.90688	31.17081	noData	noData	noData	noData	cornu11
44.07704	31.22515	noData	noData	noData	noData	cornu3
49.60608	31.22746	noData	noData	noData	noData	cornu5
49.65209	31.26226	noData	noData	noData	noData	cornu6
48.6854	31.28015	noData	noData	noData	noData	cornu3
48.72048	31.29161	noData	noData	noData	noData	cornu5
48.78526	31.31565	noData	noData	noData	noData	cornu6
30.4433	31.33164	noData	noData	noData	noData	cornu11
50.93021	31.47341	noData	noData	noData	noData	cornu6
34.75731	31.51257	noData	noData	noData	noData	cornu9
60.02489	31.53768	noData	noData	noData	noData	cornu19
65.68334	31.62346	noData	noData	noData	noData	cornu20
44.12492	31.68336	noData	noData	noData	noData	cornu3
44.16909	31.77996	noData	noData	noData	noData	cornu3
11.95765	31.81735	noData	noData	noData	noData	cornu13
35.96204	31.87776	noData	noData	noData	noData	cornu9
54.35766	31.89254	noData	noData	noData	noData	cornu5
34.8244	31.8987	noData	noData	noData	noData	cornu9
44.39517	31.95	noData	noData	noData	noData	cornu9
44.43464	32.02531	noData	noData	noData	noData	cornu9
48.8752	32.05015	noData	noData	noData	noData	cornu5
48.27473	32.17092	noData	noData	noData	noData	cornu5
47.70188	32.17254	noData	noData	noData	noData	cornu4
51.09476	32.18002	noData	noData	noData	noData	cornu6
48.26607	32.18402	noData	noData	noData	noData	cornu3
51.06598	32.21037	noData	noData	noData	noData	cornu5
48.83732	32.26043	noData	noData	noData	noData	cornu6
51.7679	32.26139	noData	noData	noData	noData	cornu5
47.32451	32.26279	noData	noData	noData	noData	cornu4
46.29782	32.28689	noData	noData	noData	noData	cornu5
48.55166	32.28689	noData	noData	noData	noData	cornu5
51.51612	32.33053	noData	noData	noData	noData	cornu6
51.48274	32.34482	noData	noData	noData	noData	cornu5
48.44628	32.36554	noData	noData	noData	noData	cornu4
36.47474	32.5	noData	noData	noData	noData	cornu1
43.42329	32.51337	noData	noData	noData	noData	cornu9
36.15839	32.57658	noData	noData	noData	noData	cornu9
51.66477	32.66634	noData	noData	noData	noData	cornu4
51.69932	32.68807	noData	noData	noData	noData	cornu6
53.07304	32.8507	noData	noData	noData	noData	cornu5
51.73858	32.90366	noData	noData	noData	noData	cornu6
48.25473	32.99018	noData	noData	noData	noData	cornu4
51.52136	33.08147	noData	noData	noData	noData	cornu6
51.80662	33.08585	noData	noData	noData	noData	cornu6
44.36952	33.27226	noData	noData	noData	noData	cornu9
62.07283	33.28523	noData	noData	noData	noData	cornu19
51.81709	33.31798	noData	noData	noData	noData	cornu6
44.36753	33.34455	noData	noData	noData	noData	cornu5
36.29258	33.35142	noData	noData	noData	noData	cornu9
52.36838	33.3583	noData	noData	noData	noData	cornu5
51.49257	33.38575	noData	noData	noData	noData	cornu6
35.81024	33.45826	noData	noData	noData	noData	cornu1
36.32613	33.4943	noData	noData	noData	noData	cornu9
68.40249	33.54097	noData	noData	noData	noData	cornu17
68.43637	33.55626	noData	noData	noData	noData	cornu20
46.82277	33.56159	noData	noData	noData	noData	cornu3
52.08142	33.56257	noData	noData	noData	noData	cornu6
42.80761	33.57325	noData	noData	noData	noData	cornu9
62.22666	33.60547	noData	noData	noData	noData	cornu19
69.15364	33.65729	noData	noData	noData	noData	cornu20
59.10058	33.72816	noData	noData	noData	noData	cornu6
51.57108	33.96725	noData	noData	noData	noData	cornu6
72.26004	33.98591	noData	noData	noData	noData	cornu20
62.16897	34.28542	noData	noData	noData	noData	cornu19
47.07328	34.32492	noData	noData	noData	noData	cornu3
58.67412	34.34833	noData	noData	noData	noData	cornu6
45.44783	34.34879	noData	noData	noData	noData	cornu5
62.13052	34.3572	noData	noData	noData	noData	cornu6
38.96647	34.39629	noData	noData	noData	noData	cornu9
51.13776	34.45367	noData	noData	noData	noData	cornu6
45.93589	34.47772	noData	noData	noData	noData	cornu5
69.19413	34.47785	noData	noData	noData	noData	cornu19
45.62606	34.50032	noData	noData	noData	noData	cornu5
69.15891	34.51774	noData	noData	noData	noData	cornu20
47.46172	34.60864	noData	noData	noData	noData	cornu16
50.98456	34.63299	noData	noData	noData	noData	cornu6
48.53333	34.77385	noData	noData	noData	noData	cornu16
48.63117	34.78374	noData	noData	noData	noData	cornu6
51.33934	34.92219	noData	noData	noData	noData	cornu6
60.3454	35.01387	noData	noData	noData	noData	cornu17
51.64843	35.0741	noData	noData	noData	noData	cornu6
58.50574	35.07843	noData	noData	noData	noData	cornu16
58.14671	35.14086	noData	noData	noData	noData	cornu16
58.4629	35.14341	noData	noData	noData	noData	cornu16
58.45104	35.15435	noData	noData	noData	noData	cornu6
46.05227	35.19457	noData	noData	noData	noData	cornu16
36.20321	35.20588	noData	noData	noData	noData	cornu1
43.49635	35.27799	noData	noData	noData	noData	cornu3
51.68337	35.27841	noData	noData	noData	noData	cornu6
47.0491	35.29863	noData	noData	noData	noData	cornu5
53.38562	35.47522	noData	noData	noData	noData	cornu5
53.44113	35.50081	noData	noData	noData	noData	cornu6
51.52048	35.60216	noData	noData	noData	noData	cornu6
38.78091	35.60228	noData	noData	noData	noData	cornu2
51.43887	35.62914	noData	noData	noData	noData	cornu5
-5.77175	35.76719	noData	noData	noData	noData	cornu14
-5.33559	35.85216	noData	noData	noData	noData	cornu14
39.02803	35.94116	noData	noData	noData	noData	cornu1
53.77497	36.03151	noData	noData	noData	noData	cornu5
55.88938	36.03626	noData	noData	noData	noData	cornu6
49.32797	36.05502	noData	noData	noData	noData	cornu5
38.05257	36.0739	noData	noData	noData	noData	cornu2
58.51119	36.09963	noData	noData	noData	noData	cornu16
57.57918	36.11567	noData	noData	noData	noData	cornu17
58.85385	36.14366	noData	noData	noData	noData	cornu16
54.35362	36.15702	noData	noData	noData	noData	cornu6
57.90996	36.1663	noData	noData	noData	noData	cornu16
57.7028	36.20464	noData	noData	noData	noData	cornu16
57.4963	36.20872	noData	noData	noData	noData	cornu6
