CR0549_from515e324n_to516e317n	KHANLANJAN_515N324E_C04	KARU_516N317E_C06	71582
CR0550_from524e314n_to521e315n	SARWISTAN_524N314E_C06	AZKAS_521N315E_C06	26864
CR0551_from526e311n_to524e314n	ABADHA_526N311E_C06	SARWISTAN_524N314E_C06	36533
CR0552_from527e310n_to526e311n	SARMAQ_527N310E_C06	ABADHA_526N311E_C06	16972
CR0553_from531e307n_to527e310n	KARA_531N307E_C06	SARMAQ_527N310E_C06	49636
CR0554_from531e306n_to531e307n	QARYABIDH_531N306E_C06	KARA_531N307E_C06	12737
CR0555_from531e302n_to531e306n	KAHAMANDA_531N302E_C06	QARYABIDH_531N306E_C06	39862
CR0556_from530e301n_to531e302n	QARYAIBNBUNDAR_530N301E_C06	KAHAMANDA_531N302E_C06	23715
CR0557_from529e299n_to530e301n	ISTAKHR_529N299E_C06	QARYAIBNBUNDAR_530N301E_C06	21271
CR0558_from531e298n_to529e299n	KALWADHAR_531N298E_C06	ISTAKHR_529N299E_C06	25560
CR0559_from532e298n_to531e298n	ZIYADABADH_532N298E_C06	KALWADHAR_531N298E_C06	7343
CR0560_from527e297n_to529e299n	RAKAN_527N297E_C06	ISTAKHR_529N299E_C06	28225
CR0561_from527e297n_to525e296n	RAKAN_527N297E_C06	SHIRAZ_525N296E_C06	28309
CR0562_from528e297n_to527e297n	RASSIKR_528N297E_C06	RAKAN_527N297E_C06	12013
CR0563_from532e298n_to528e297n	ROUTPOINT_532N298E_C06	RASSIKR_528N297E_C06	38743
CR0564_from532e298n_to532e298n	ROUTPOINT_532N298E_C06	ZIYADABADH_532N298E_C06	4924
CR0565_from534e297n_to532e298n	JUBANAN_534N297E_C06	ROUTPOINT_532N298E_C06	17453
CR0566_from537e297n_to534e297n	ABADHA_537N297E_C06	JUBANAN_534N297E_C06	30204
CR0567_from539e296n_to537e297n	QARYAAS_539N296E_C06	ABADHA_537N297E_C06	20518
CR0568_from543e297n_to539e296n	SAHIH_543N297E_C06	QARYAAS_539N296E_C06	40395
CR0569_from548e296n_to543e297n	SARMAQAN_548N296E_C06	SAHIH_543N297E_C06	51374
CR0570_from555e296n_to548e296n	BIMAND_555N296E_C06	SARMAQAN_548N296E_C06	77427
CR0571_from557e294n_to555e296n	SIRJAN_557N294E_C06	BIMAND_555N296E_C06	26897
CR0572_from552e295n_to557e294n	RIBATBUSHTKHAMM_552N295E_C06	SIRJAN_557N294E_C06	46864
CR0573_from552e295n_to555e296n	RIBATBUSHTKHAMM_552N295E_C06	BIMAND_555N296E_C06	32580
CR0574_from552e295n_to548e296n	RIBATBUSHTKHAMM_552N295E_C06	SARMAQAN_548N296E_C06	47736
CR0575_from548e294n_to552e295n	ZARUDUWA_548N294E_C06	RIBATBUSHTKHAMM_552N295E_C06	46115
CR0576_from546e291n_to548e294n	KADRUWA_546N291E_C06	ZARUDUWA_548N294E_C06	33133
CR0577_from542e292n_to546e291n	NAYRIZ_542N292E_C06	KADRUWA_546N291E_C06	46562
CR0578_from539e292n_to542e292n	KHAYAR_539N292E_C06	NAYRIZ_542N292E_C06	33783
CR0579_from537e293n_to539e292n	KATH_537N293E_C06	KHAYAR_539N292E_C06	25827
CR0580_from533e295n_to537e293n	KHURRAMA_533N295E_C06	KATH_537N293E_C06	44255
CR0581_from529e295n_to533e295n	DARIYAN_529N295E_C06	KHURRAMA_533N295E_C06	40246
CR0582_from525e296n_to529e295n	SHIRAZ_525N296E_C06	DARIYAN_529N295E_C06	41348
CR0583_from528e293n_to525e296n	QARYARUMMAN_528N293E_C06	SHIRAZ_525N296E_C06	38848
CR0584_from528e293n_to528e293n	KHANMIM_528N293E_C06	QARYARUMMAN_528N293E_C06	10199
CR0585_from532e292n_to528e293n	KHAWARISTAN_532N292E_C06	KHANMIM_528N293E_C06	32572
CR0586_from534e291n_to532e292n	RIBAT_534N291E_C06	KHAWARISTAN_532N292E_C06	29708
CR0587_from536e290n_to534e291n	KURM_536N290E_C06	RIBAT_534N291E_C06	17645
CR0588_from536e289n_to536e290n	FASA_536N289E_C06	KURM_536N290E_C06	17061
CR0589_from538e289n_to536e289n	TABISTAN_538N289E_C06	FASA_536N289E_C06	18904
CR0590_from540e288n_to538e289n	FUSTUJAN_540N288E_C06	TABISTAN_538N289E_C06	26609
CR0591_from541e288n_to540e288n	JAHZANDAYA_541N288E_C06	FUSTUJAN_540N288E_C06	12285
CR0592_from542e288n_to541e288n	DARAKAN_542N288E_C06	JAHZANDAYA_541N288E_C06	10269
CR0593_from543e288n_to542e288n	MURAYZIJAN_543N288E_C06	DARAKAN_542N288E_C06	12820
CR0594_from545e287n_to543e288n	DARABAJIRD_545N287E_C06	MURAYZIJAN_543N288E_C06	15885
CR0595_from544e285n_to545e287n	KHASURUBANJ_544N285E_C06	DARABAJIRD_545N287E_C06	43281
CR0596_from542e282n_to544e285n	KARB_542N282E_C06	KHASURUBANJ_544N285E_C06	36892
CR0597_from539e281n_to542e282n	JUWAYMABUAHMAD_539N281E_C06	KARB_542N282E_C06	29666
CR0598_from537e280n_to539e281n	KARYAN_537N280E_C06	JUWAYMABUAHMAD_539N281E_C06	27220
CR0599_from534e278n_to537e280n	BARAB_534N278E_C06	KARYAN_537N280E_C06	34218
CR0600_from528e277n_to534e278n	KURAN_528N277E_C06	BARAB_534N278E_C06	59411
CR0601_from523e276n_to528e277n	SIRAF_523N276E_C06	KURAN_528N277E_C06	52461
CR0602_from523e278n_to523e276n	JAMM_523N278E_C06	SIRAF_523N276E_C06	14296
CR0603_from522e280n_to523e278n	MAH_522N280E_C06	JAMM_523N278E_C06	29201
CR0604_from523e284n_to522e280n	KIRAND_523N284E_C06	MAH_522N280E_C06	41982
CR0605_from526e285n_to523e284n	RAYKAN_526N285E_C06	KIRAND_523N284E_C06	33003
CR0606_from526e286n_to526e285n	BIYABSHURAB_526N286E_C06	RAYKAN_526N285E_C06	22759
CR0607_from525e288n_to526e286n	JUR_525N288E_C06	BIYABSHURAB_526N286E_C06	21446
CR0608_from526e292n_to525e288n	KUWAR_526N292E_C06	JUR_525N288E_C06	44383
CR0609_from525e295n_to526e292n	KAFRAH_524N295E_C06	KUWAR_526N292E_C06	39800
CR0610_from525e296n_to524e295n	SHIRAZ_525N296E_C06	KAFRAH_524N295E_C06	13189
CR0611_from519e292n_to525e296n	KHURRA_519N292E_C06	SHIRAZ_525N296E_C06	76588
CR0612_from516e296n_to519e292n	KAZARUN_516N296E_C06	KHURRA_519N292E_C06	53810
CR0613_from515e296n_to513e295n	DARIZ_515N296E_C06	KHASHT_513N295E_C06	27279
CR0614_from516e296n_to515e296n	KAZARUN_516N296E_C06	DARIZ_515N296E_C06	15946
CR0615_from516e296n_to515e296n	KAZARUN_516N296E_C06	DARIZ_515N296E_C06	38689
CR0616_from519e296n_to516e296n	DASHTARZAN_519N296E_C06	KAZARUN_516N296E_C06	31930
CR0617_from522e295n_to519e296n	KHANASAD_522N295E_C06	DASHTARZAN_519N296E_C06	28949
CR0618_from525e296n_to522e295n	SHIRAZ_525N296E_C06	KHANASAD_522N295E_C06	32291
CR0619_from522e298n_to521e299n	JUWAYM_522N298E_C06	KHULLAR_521N299E_C06	16260
CR0620_from525e296n_to522e298n	SHIRAZ_525N296E_C06	JUWAYM_522N298E_C06	36566
CR0621_from524e299n_to525e296n	HAZAR_524N299E_C06	SHIRAZ_525N296E_C06	39221
CR0622_from526e301n_to524e299n	MAIN_526N301E_C06	HAZAR_524N299E_C06	31405
CR0623_from524e305n_to526e301n	KHUSIKAN_524N305E_C06	MAIN_526N301E_C06	40274
CR0624_from524e308n_to524e305n	QASRAIN_524N308E_C06	KHUSIKAN_524N305E_C06	35510
CR0625_from520e312n_to524e308n	KHANRUSHAN_520N312E_C06	QASRAIN_524N308E_C06	62969
CR0626_from519e314n_to520e312n	MAS_519N314E_C06	KHANRUSHAN_520N312E_C06	23696
CR0627_from517e316n_to519e314n	ROUTPOINT_517N316E_C06	MAS_519N314E_C06	27634
CR0628_from518e311n_to518e313n	JAFARABADH_518N311E_C06	SUMAYRAM_518N313E_C06	18092
CR0629_from519e307n_to518e311n	KALLAR_519N307E_C06	JAFARABADH_518N311E_C06	57353
CR0630_from519e306n_to519e307n	KURD_519N306E_C06	KALLAR_519N307E_C06	6633
CR0631_from522e303n_to519e306n	MIHRJANAWAZ_522N303E_C06	KURD_519N306E_C06	44265
CR0632_from523e300n_to522e303n	BAYDA_523N300E_C06	MIHRJANAWAZ_522N303E_C06	46268
CR0633_from521e299n_to523e300n	KHULLAR_521N299E_C06	BAYDA_523N300E_C06	18044
CR0634_from519e300n_to521e299n	KHARRARA_519N300E_C06	KHULLAR_521N299E_C06	25683
CR0635_from517e300n_to519e300n	JARKAN_517N300E_C06	KHARRARA_519N300E_C06	23334
CR0636_from516e301n_to517e300n	QALAJISS_516N301E_C06	JARKAN_517N300E_C06	16735
CR0637_from515e301n_to516e301n	NUBANDAJAN_515N301E_C06	QALAJISS_516N301E_C06	11233
CR0638_from533e327n_to529e326n	KUSHKAN_533N327E_C06	ROUTPOINT_529N326E_C06	37847
CR0639_from549e335n_to533e327n	JARMAQ_549N335E_C06	KUSHKAN_533N327E_C06	182058
CR0640_from531e328n_to549e335n	NAIN_531N328E_C06	JARMAQ_549N335E_C06	195079
CR0641_from529e326n_to531e328n	ROUTPOINT_529N326E_C06	NAIN_531N328E_C06	23640
CR0642_from527e326n_to529e326n	RAKUNIN_527N326E_C06	ROUTPOINT_529N326E_C06	19511
CR0643_from521e326n_to527e326n	SAKSH_521N326E_C06	RAKUNIN_527N326E_C06	60315
CR0644_from516e326n_to521e326n	ISBAHAN_516N326E_C05	SAKSH_521N326E_C06	46243
CR0645_from517e322n_to516e326n	KHANRUSH_517N322E_C06	ROUTPOINT_516N326E_C05	44481
CR0646_from518e320n_to517e322n	QUMISA_518N320E_C06	KHANRUSH_517N322E_C06	27168
CR0647_from516e317n_to518e320n	KARU_516N317E_C06	QUMISA_518N320E_C06	29027
CR0648_from519e318n_to518e320n	RUZKAN_519N318E_C06	QUMISA_518N320E_C06	23600
CR0649_from521e315n_to519e318n	AZKAS_521N315E_C06	RUZKAN_519N318E_C06	38583
CR0650_from535e285n_to531e284n	JAHRAM_535N285E_C06	KARZIN_531N284E_C06	42786
CR0651_from536e289n_to535e285n	FASA_536N289E_C06	JAHRAM_535N285E_C06	46882
CR0652_from547e286n_to545e287n	JARMWA_547N286E_C06	DARABAJIRD_545N287E_C06	30000
CR0653_from551e284n_to547e286n	RUSTAQ_551N284E_C06	JARMWA_547N286E_C06	34005
CR0654_from552e287n_to550e284n	KHUSHNABADH_552N287E_C06	RUSTAQ_551N284E_C06	30198
CR0655_from553e288n_to552e287n	KAHUN_553N288E_C06	KHUSHNABADH_552N287E_C06	20774
CR0656_from557e294n_to553e288n	SIRJAN_557N294E_C06	KAHUN_553N288E_C06	77784
CR0657_from556e297n_to555e296n	KURDAKAN_556N297E_C06	BIMAND_555N296E_C06	16841
CR0658_from559e302n_to556e297n	UNAS_559N302E_C06	KURDAKAN_556N297E_C06	61593
CR0659_from560e303n_to559e302n	RUDHAN_560N303E_C06	UNAS_559N302E_C06	17325
CR0660_from557e303n_to560e303n	DIHUSHTURAN_557N303E_C06	RUDHAN_560N303E_C06	32095
CR0661_from550e301n_to557e303n	SHABABAK_550N301E_C06	DIHUSHTURAN_557N303E_C06	66713
CR0662_from547e301n_to550e301n	RADHAN_547N301E_C06	SHABABAK_550N301E_C06	36559
CR0663_from544e301n_to547e301n	HARA_544N301E_C06	RADHAN_547N301E_C06	32482
CR0664_from540e299n_to544e301n	HAWARISTAN_540N299E_C06	HARA_544N301E_C06	37979
CR0665_from537e300n_to540e299n	RASDUNYA_537N300E_C06	HAWARISTAN_540N299E_C06	30100
CR0666_from532e298n_to537e300n	ROUTPOINT_532N298E_C06	RASDUNYA_537N300E_C06	54795
CR0667_from532e311n_to531e306n	ABARQUH_532N311E_C06	QARYABIDH_531N306E_C06	61241
CR0668_from538e315n_to532e311n	QARYAASAD_538N315E_C06	ABARQUH_532N311E_C06	73566
CR0669_from542e317n_to538e315n	QARYAMAJUS_541N317E_C06	QARYAASAD_538N315E_C06	57291
CR0670_from543e319n_to542e317n	YAZD_543N319E_C06	QARYAMAJUS_541N317E_C06	23245
CR0671_from544e321n_to543e319n	ANJIRA_544N321E_C06	YAZD_543N319E_C06	26526
CR0672_from546e323n_to544e321n	KHAZANA_546N323E_C06	ANJIRA_544N321E_C06	30756
CR0673_from552e325n_to546e323n	SAGHAND_552N325E_C06	KHAZANA_546N323E_C06	58804
CR0674_from554e330n_to552e325n	BUSHTBADHAM_554N330E_C06	SAGHAND_552N325E_C06	64924
CR0675_from554e335n_to549e335n	HAWDHAJIB_554N335E_C06	JARMAQ_549N335E_C06	47486
CR0676_from562e339n_to554e335n	HULWAN_562N339E_C06	HAWDHAJIB_554N335E_C06	97644
CR0677_from564e341n_to562e339n	NUJAY_564N341E_C06	HULWAN_562N339E_C06	30751
CR0678_from564e337n_to564e341n	RIBATKHURAN_564N337E_C06	NUJAY_564N341E_C06	42395
CR0679_from561e334n_to564e337n	MUHALLABI_561N334E_C06	RIBATKHURAN_564N337E_C06	45331
CR0680_from559e332n_to561e334n	RIBATABSHUTURAN_559N332E_C06	MUHALLABI_561N334E_C06	29986
CR0681_from553e331n_to559e332n	ROUTPOINT_553N331E_C06	RIBATABSHUTURAN_559N332E_C06	56521
CR0682_from553e331n_to554e330n	ROUTPOINT_553N331E_C06	BUSHTBADHAM_554N330E_C06	11925
CR0683_from549e335n_to553e331n	JARMAQ_549N335E_C06	ROUTPOINT_553N331E_C06	66084
CR0684_from557e294n_to561e291n	SIRJAN_557N294E_C06	BAKHTA_561N291E_C06	55927
CR0685_from586e289n_to581e281n	NARMASIR_586N289E_C06	JUWISULAYMAN_581N281E_C06	111809
CR0686_from583e291n_to586e289n	BAMM_583N291E_C06	NARMASIR_586N289E_C06	33780
CR0687_from581e292n_to583e291n	DARJIN_581N292E_C06	BAMM_583N291E_C06	22490
CR0688_from578e292n_to581e291n	SARWISTAN_578N292E_C06	DARJIN_581N292E_C06	29790
CR0689_from574e296n_to578e292n	RAIN_574N296E_C06	SARWISTAN_578N292E_C06	58505
CR0690_from570e296n_to574e296n	KUGHUN_570N296E_C06	RAIN_574N296E_C06	42181
CR0691_from569e297n_to570e296n	GHUBAYRA_569N297E_C06	KUGHUN_570N296E_C06	15845
CR0692_from567e298n_to569e297n	KHANNAB_567N298E_C06	GHUBAYRA_569N297E_C06	29286
CR0693_from565e298n_to567e298n	ROUTPOINT_565N298E_C06	KHANNAB_567N298E_C06	12802
CR0694_from557e294n_to565e298n	SIRJAN_557N294E_C06	ROUTPOINT_565N298E_C06	94975
CR0695_from560e297n_to557e294n	SHAMAT_560N297E_C06	SIRJAN_557N294E_C06	42478
CR0696_from563e298n_to560e297n	BAHAR_563N298E_C06	SHAMAT_560N297E_C06	35785
CR0697_from565e298n_to563e298n	ROUTPOINT_565N298E_C06	BAHAR_563N298E_C06	23365
CR0698_from567e299n_to565e298n	FIRZIN_567N299E_C06	ROUTPOINT_565N298E_C06	18752
CR0699_from571e303n_to567e299n	BARDASIR_571N303E_C06	FIRZIN_567N299E_C06	50860
CR0700_from569e306n_to571e303n	JANZARUDH_569N306E_C06	BARDASIR_571N303E_C06	44905
CR0701_from565e308n_to569e306n	ZARAND_565N308E_C06	JANZARUDH_569N306E_C06	36713
CR0702_from562e313n_to565e308n	KUHBAYAN_562N313E_C06	ZARAND_565N308E_C06	74129
CR0703_from571e333n_to562e313n	KURI_571N333E_C06	KUHBAYAN_562N313E_C06	256061
CR0704_from569e335n_to571e333n	TABASJILAKI_569N335E_C06	KURI_571N333E_C06	37191
CR0705_from567e336n_to569e335n	ATASHKAHAN_567N336E_C06	TABASJILAKI_569N335E_C06	18636
CR0706_from564e337n_to567e336n	RIBATKHURAN_564N337E_C06	ATASHKAHAN_567N336E_C06	32349
CR0707_from568e341n_to564e337n	BUSTADARAN_568N341E_C06	RIBATKHURAN_564N337E_C06	64592
CR0708_from566e342n_to564e341n	DASKARDAN_566N342E_C06	NUJAY_564N341E_C06	19881
CR0709_from567e343n_to566e342n	DARZINAK_567N343E_C06	DASKARDAN_566N342E_C06	12102
CR0710_from569e344n_to568e341n	BANNA_569N344E_C06	BUSTADARAN_568N341E_C06	30388
CR0711_from569e344n_to567e343n	BANNA_569N344E_C06	DARZINAK_567N343E_C06	26482
CR0712_from574e348n_to569e344n	RIBATZANJI_574N348E_C06	BANNA_569N344E_C06	65266
CR0713_from564e280n_to563e281n	JIRUQAN_564N280E_C06	KASHISTAN_562N281E_C06	19666
CR0714_from567e279n_to564e280n	MARZAQAN_567N279E_C06	JIRUQAN_564N280E_C06	29014
CR0715_from570e279n_to567e279n	ARDAKAN_570N279E_C06	MARZAQAN_567N279E_C06	25774
CR0716_from572e280n_to570e279n	WALASHJIRD_572N280E_C06	ARDAKAN_570N279E_C06	27018
CR0717_from572e277n_to572e280n	KUMIZ_572N277E_C06	WALASHJIRD_572N280E_C06	23568
CR0718_from575e274n_to572e277n	MANUQAN_575N274E_C06	KUMIZ_572N277E_C06	52792
CR0719_from574e272n_to575e274n	JAKIN_574N272E_C06	MANUQAN_575N274E_C06	32651
CR0720_from569e270n_to574e272n	HURMUZ_569N270E_C06	JAKIN_574N272E_C06	61719
CR0721_from563e272n_to569e270n	ROUTPOINT_563N272E_C06	HURMUZ_569N270E_C06	62048
CR0722_from562e271n_to563e272n	SURU_562N271E_C06	ROUTPOINT_563N272E_C06	16650
CR0723_from561e277n_to563e272n	DIHBARISTRUWIST_561N277E_C06	ROUTPOINT_563N272E_C06	79827
CR0724_from558e281n_to561e277n	TARIM_558N281E_C06	DIHBARISTRUWIST_561N277E_C06	58631
CR0725_from551e283n_to558e281n	FURJ_551N283E_C06	TARIM_558N281E_C06	69309
CR0726_from551e284n_to551e283n	RUSTAQ_551N284E_C06	FURJ_551N283E_C06	19426
CR0727_from574e290n_to562e290n	DARBANA_574N290E_C06	ROUTPOINT_562N290E_C06	125854
CR0728_from578e286n_to574e290n	JIRUFT_578N286E_C06	DARBANA_574N290E_C06	56768
CR0729_from563e288n_to578e286n	KHABR_563N288E_C06	JIRUFT_578N286E_C06	157336
CR0730_from562e290n_to563e288n	ROUTPOINT_562N290E_C06	KHABR_563N288E_C06	27817
CR0731_from561e291n_to562e290n	BAKHTA_561N291E_C06	ROUTPOINT_562N290E_C06	6286
CR0732_from577e307n_to578e312n	DARKUJUWI_577N307E_C06	ROUTPOINT_578N312E_C06	57147
CR0733_from577e304n_to577e307n	KHABIS_577N304E_C06	DARKUJUWI_577N307E_C06	33767
CR0734_from573e301n_to577e304n	MAHAN_573N301E_C06	KHABIS_577N304E_C06	64531
CR0735_from567e299n_to573e301n	FIRZIN_567N299E_C06	MAHAN_573N301E_C06	55380
CR0736_from577e279n_to581e281n	MAGHUN_577N279E_C06	JUWISULAYMAN_581N281E_C06	42990
CR0737_from577e279n_to578e286n	MAGHUN_577N279E_C06	JIRUFT_578N286E_C06	81481
CR0738_from577e279n_to572e280n	MAGHUN_577N279E_C06	WALASHJIRD_572N280E_C06	52074
CR0739_from577e276n_to577e279n	KUHBARJAN_577N276E_C06	MAGHUN_577N279E_C06	35628
CR0740_from575e274n_to577e276n	MANUQAN_575N274E_C06	KUHBARJAN_577N276E_C06	31707
CR0741_from562e281n_to558e281n	KASHISTAN_562N281E_C06	TARIM_558N281E_C06	50252
CR0742_from574e326n_to571e333n	ABSHUR_574N326E_C06	KURI_571N333E_C06	83852
CR0743_from575e321n_to574e326n	BIRBAR_575N321E_C06	ABSHUR_574N326E_C06	60384
CR0744_from575e321n_to575e323n	BIRBAR_575N321E_C06	NABAND_575N323E_C06	23403
CR0745_from572e318n_to575e321n	GHAMRSURKH_572N318E_C06	BIRBAR_575N321E_C06	39504
CR0746_from577e312n_to572e318n	SHURIRUDHSHURDUWAZDA_577N312E_C06	GHAMRSURKH_572N318E_C06	94348
CR0747_from578e312n_to577e312n	ROUTPOINT_578N312E_C06	SHURIRUDHSHURDUWAZDA_577N312E_C06	3153
CR0748_from584e329n_to588e327n	KHUR_584N329E_C06	KHAWST_588N327E_C06	45994
CR0749_from579e326n_to584e329n	ROUTPOINT_579N326E_C06	KHUR_584N329E_C06	67403
CR0750_from575e323n_to579e326n	NABAND_575N323E_C06	ROUTPOINT_579N326E_C06	46424
CR0751_from592e312n_to600e315n	QARYASALM_592N312E_C06	NIH_600N315E_C06	83279
CR0752_from587e292n_to592e312n	DARISTAN_587N292E_C06	QARYASALM_592N312E_C06	240149
CR0753_from586e289n_to587e292n	NARMASIR_586N289E_C06	DARISTAN_587N292E_C06	29151
CR0754_from582e314n_to578e312n	BARISK_582N314E_C06	ROUTPOINT_578N312E_C06	50443
CR0755_from587e319n_to582e314n	HAWD_587N319E_C06	BARISK_582N314E_C06	74863
CR0756_from588e324n_to587e319n	RASMA_588N324E_C06	HAWD_587N319E_C06	61550
CR0757_from588e326n_to588e324n	KUKUR_588N326E_C06	RASMA_588N324E_C06	20764
CR0758_from588e327n_to588e326n	KHAWST_588N327E_C06	KUKUR_588N326E_C06	17607
CR0759_from588e327n_to579e326n	KHAWST_588N327E_C06	ROUTPOINT_579N326E_C06	96005
CR0760_from599e299n_to592e312n	ISBIDH_599N299E_C06	QARYASALM_592N312E_C06	180247
CR0761_from586e289n_to599e299n	NARMASIR_586N289E_C06	ISBIDH_599N299E_C06	175564
CR0762_from574e348n_to581e351n	RIBATZANJI_574N348E_C06	KUNDUR_581N351E_C17	70608
CR0763_from599e299n_to612e303n	ISBIDH_599N299E_C06	RAMASHAHRISTAN_612N303E_C19	129546
CR0764_from579e227n_to577e227n	SAMAD_579N227E_C07	ROUTPOINT_577N227E_C07	29683
CR0765_from454e155n_to485e159n	MARIB_454N155E_C07	SHIBAM_485N159E_C07	366101
CR0766_from442e153n_to454e155n	SANA_442N153E_C08	MARIB_454N155E_C07	142194
CR0767_from499e261n_to499e265n	MUSAYLIHA_499N261E_C07	QATIF_499N265E_C07	43842
CR0768_from501e262n_to499e265n	DARIN_501N262E_C07	QATIF_499N265E_C07	36980
CR0769_from499e261n_to501e262n	MUSAYLIHA_499N261E_C07	DARIN_501N262E_C07	24176
CR0770_from502e255n_to499e261n	UQAYR_502N255E_C07	MUSAYLIHA_499N261E_C07	75797
CR0771_from506e247n_to502e255n	HAMAD_506N247E_C07	UQAYR_502N255E_C07	105066
CR0772_from559e257n_to506e247n	JULLAFAR_559N257E_C07	HAMAD_506N247E_C07	667395
CR0773_from559e253n_to559e257n	ROUTPOINT_559N253E_C07	JULLAFAR_559N257E_C07	42269
CR0774_from562e255n_to559e253n	DABA_562N255E_C07	ROUTPOINT_559N253E_C07	36409
CR0775_from566e243n_to562e255n	SUHAR_566N243E_C07	DABA_562N255E_C07	156943
CR0776_from583e235n_to566e243n	ROUTPOINT_583N235E_C07	SUHAR_566N243E_C07	204768
CR0777_from583e235n_to586e235n	ROUTPOINT_583N235E_C07	MASQAT_586N235E_C07	27436
CR0778_from577e228n_to583e235n	ROUTPOINT_577N228E_C07	ROUTPOINT_583N235E_C07	105796
CR0779_from577e228n_to575e228n	ROUTPOINT_577N228E_C07	NAZWA_575N228E_C07	21765
CR0780_from577e227n_to577e228n	ROUTPOINT_577N227E_C07	ROUTPOINT_577N228E_C07	5882
CR0781_from576e226n_to577e227n	QALA_576N226E_C07	ROUTPOINT_577N227E_C07	12684
CR0782_from468e274n_to473e241n	QARA_468N274E_C07	SULAYMA_473N241E_C07	387115
CR0783_from479e293n_to468e274n	KAZIMA_479N292E_C07	QARA_468N274E_C07	235877
CR0784_from483e285n_to479e293n	HADUTHA_483N285E_C07	KAZIMA_479N292E_C07	97096
CR0785_from487e276n_to483e285n	ARFAJA_487N276E_C07	HADUTHA_483N285E_C07	102235
CR0786_from495e269n_to487e276n	QURA_495N269E_C07	ARFAJA_487N276E_C07	116779
CR0787_from499e265n_to495e269n	QATIF_499N265E_C07	QURA_495N269E_C07	62277
CR0788_from379e268n_to385e275n	HIJRSALIH_379N268E_C07	TAYMA_385N275E_C09	101924
CR0789_from379e268n_to378e271n	HIJRSALIH_379N268E_C07	AQRA_378N271E_C07	34251
CR0790_from379e265n_to379e268n	QURH_379N265E_C07	HIJRSALIH_379N268E_C07	34347
CR0791_from351e289n_to350e292n	SHARAFDHUNAML_351N289E_C07	HAQL_350N292E_C07	40262
CR0792_from350e284n_to351e289n	MADYANSHUAYB_350N284E_C07	SHARAFDHUNAML_351N289E_C07	53772
CR0793_from355e280n_to350e284n	ARA_355N280E_C07	MADYANSHUAYB_350N284E_C07	67749
CR0794_from360e275n_to355e280n	KILABA_360N275E_C07	ARA_355N280E_C07	80862
CR0795_from364e272n_to360e275n	SAGHB_364N271E_C07	KILABA_360N275E_C07	53334
CR0796_from367e270n_to364e271n	BADAYAQUB_367N270E_C07	SAGHB_364N271E_C07	32981
CR0797_from370e267n_to367e270n	BAYDA_370N267E_C07	BADAYAQUB_367N270E_C07	38600
CR0798_from379e265n_to370e267n	QURH_379N265E_C07	BAYDA_370N267E_C07	102288
CR0799_from383e261n_to379e265n	SUQYAYAZID_383N261E_C07	QURH_379N265E_C07	56936
CR0800_from385e257n_to383e261n	MARWA_385N257E_C07	SUQYAYAZID_383N261E_C07	57388
CR0801_from380e250n_to385e257n	RASAYN_380N250E_C07	MARWA_385N257E_C07	92251
CR0802_from381e241n_to380e250n	YANBU_381N241E_C07	RASAYN_380N250E_C07	106839
CR0803_from385e238n_to381e241n	JAR_385N238E_C07	YANBU_381N241E_C07	52691
CR0804_from388e237n_to385e238n	BADR_388N237E_C07	JAR_385N238E_C07	31811
CR0805_from391e228n_to388e237n	ROUTPOINT_391N228E_C07	BADR_388N237E_C07	105198
CR0806_from391e226n_to391e228n	JUHFA_391N226E_C07	ROUTPOINT_391N228E_C07	24394
CR0807_from392e224n_to391e226n	ROUTPOINT_392N224E_C07	JUHFA_391N226E_C07	24944
CR0808_from391e214n_to392e224n	JUDDA_391N214E_C07	ROUTPOINT_392N224E_C07	107479
CR0809_from400e208n_to403e201n	YALAMLAM_400N208E_C07	LITH_403N201E_C07	79731
CR0810_from398e213n_to400e208n	MAKKA_398N213E_C07	YALAMLAM_400N208E_C07	66635
CR0811_from398e213n_to397e215n	MAKKA_398N213E_C07	TANIM_397N215E_C07	17187
CR0812_from402e214n_to398e213n	QARN_402N214E_C07	MAKKA_398N213E_C07	41136
CR0813_from404e212n_to402e214n	TAIF_404N212E_C07	QARN_402N214E_C07	34909
CR0814_from402e213n_to404e212n	ARAFAT_402N213E_C07	TAIF_404N212E_C07	24858
CR0815_from399e213n_to402e213n	MINA_399N213E_C07	ARAFAT_402N213E_C07	29177
CR0816_from398e213n_to399e213n	MAKKA_398N213E_C07	MINA_399N213E_C07	11636
CR0817_from395e214n_to398e213n	QURAYN_395N214E_C07	MAKKA_398N213E_C07	27422
CR0818_from391e214n_to395e214n	JUDDA_391N214E_C07	QURAYN_395N214E_C07	43599
CR0819_from403e201n_to391e214n	LITH_403N201E_C07	JUDDA_391N214E_C07	193053
CR0820_from407e198n_to403e201n	SIRRAYN_407N198E_C07	LITH_403N201E_C07	59054
CR0821_from409e195n_to407e198n	DAWQA_409N195E_C07	SIRRAYN_407N198E_C07	40313
CR0822_from411e191n_to409e195n	QANAWNA_411N191E_C07	DAWQA_409N195E_C07	57724
CR0823_from413e186n_to411e191n	HALI_413N186E_C07	QANAWNA_411N191E_C07	60546
CR0824_from425e173n_to413e186n	BAYSH_425N173E_C08	HALI_413N186E_C07	189081
CR0825_from423e171n_to413e186n	ATTAR_423N171E_C08	HALI_413N186E_C07	198737
